t0,t1,gap_hours,ph0,ec0,ph1_true,ec1_true,ph1_pred,ec1_pred,dph_true,dec_true,dph_pred,dec_pred,train_intervals,gap_bin,ph_abs_error,ec_abs_error,ph_signed_error,ec_signed_error
2025-09-10 13:50:00,2025-09-10 15:50:00,2.0,10.16,0.303,10.22,0.306,10.22038446849447,0.20830689915288414,0.0600000000000005,0.0030000000000000027,0.06038446849446842,-0.09469310084711587,68,"(0.332, 2.0]",0.00038446849446849285,0.09769310084711585,0.00038446849446849285,-0.09769310084711585
2025-09-10 15:50:00,2025-09-11 07:50:00,16.0,10.22,0.306,7.81,0.336,8.973058083213083,0.26532372108225105,-2.410000000000001,0.030000000000000027,-1.2469419167869173,-0.04067627891774893,69,"(4.0, 18.0]",1.163058083213083,0.07067627891774897,1.163058083213083,-0.07067627891774897
2025-09-11 07:50:00,2025-09-11 11:20:00,3.5,7.81,0.336,9.24,0.17,8.736500108965108,0.17788890436267432,1.4300000000000006,-0.166,0.9265001089651091,-0.1581110956373257,70,"(2.0, 4.0]",0.5034998910348918,0.00788890436267431,-0.5034998910348918,0.00788890436267431
2025-09-11 11:20:00,2025-09-11 13:30:00,2.1666666666666665,9.24,0.17,9.39,0.348,10.038352527657528,0.15332580005994007,0.15000000000000036,0.17799999999999996,0.7983525276575276,-0.01667419994005994,71,"(2.0, 4.0]",0.6483525276575275,0.1946741999400599,0.6483525276575275,-0.1946741999400599
2025-09-11 13:30:00,2025-09-11 14:10:00,0.6666666666666666,9.39,0.348,10.06,0.325,9.695570001480002,0.2689070931485181,0.6699999999999999,-0.022999999999999965,0.30557000148000135,-0.0790929068514819,72,"(0.332, 2.0]",0.3644299985199986,0.05609290685148194,-0.3644299985199986,-0.05609290685148194
2025-09-11 14:10:00,2025-09-11 17:20:00,3.1666666666666665,10.06,0.325,9.56,0.288,9.578958671236173,0.24924281010341504,-0.5,-0.03700000000000003,-0.4810413287638287,-0.07575718989658498,73,"(2.0, 4.0]",0.01895867123617201,0.03875718989658494,0.01895867123617201,-0.03875718989658494
2025-09-11 17:20:00,2025-09-11 18:10:00,0.8333333333333334,9.56,0.288,9.05,0.349,9.033145823713324,0.21747507016261514,-0.5099999999999998,0.061,-0.5268541762866764,-0.07052492983738484,74,"(0.332, 2.0]",0.016854176286676292,0.13152492983738484,-0.016854176286676292,-0.13152492983738484
2025-09-11 18:10:00,2025-09-14 08:30:00,62.333333333333336,9.05,0.349,8.48,0.177,7.701305246327747,0.12963349956228953,-0.5700000000000003,-0.172,-1.3486947536722536,-0.21936650043771044,75,"(18.0, 90.0]",0.7786947536722533,0.04736650043771046,-0.7786947536722533,-0.04736650043771046
2025-09-14 08:30:00,2025-09-14 11:30:00,3.0,8.48,0.177,9.26,0.286,9.62879794871795,0.05231839438672441,0.7799999999999994,0.10899999999999999,1.1487979487179483,-0.12468160561327558,76,"(2.0, 4.0]",0.36879794871794935,0.23368160561327556,0.36879794871794935,-0.23368160561327556
2025-09-14 11:30:00,2025-09-14 12:20:00,0.8333333333333334,9.26,0.286,9.65,0.316,9.747566794131794,0.27828995762182257,0.39000000000000057,0.030000000000000027,0.4875667941317941,-0.007710042378177384,77,"(0.332, 2.0]",0.0975667941317937,0.03771004237817743,0.0975667941317937,-0.03771004237817743
