timestamp,ET0,internal_air_temp_c,internal_rh_%,internal_radiation,irrigation_ml_current,fertilization_flag,fertilization_type_a_flag,fertilization_type_b_flag,ph,ec_ms,soil_temp_pred,canopy_cover,days_after_planting,Ammonium Nitrate [mg] -NH4NO3,Monopotassium Phosphate[mg] -KH2PO4,Potassium Chloride[mg] - KCL,Phosphoric acid[mg]-H3PO4,Kortin [mg],Gypsum - CaSO4*2H2O [mg]
2025-09-02 14:50:00,0.05249545535434,32.3167630359604,58.28822053925295,121.69371712377159,0.0,0.0,0.0,0.0,,,34.421922437355626,0.89199256,96,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-02 15:00:00,0.03833691758444917,32.117711469603975,58.59269970342044,51.989881488056724,0.0,0.0,0.0,0.0,10.34,0.299,33.43132471035232,0.89199256,96,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-02 15:10:00,0.042627493029383824,32.10532546081848,57.44376915694392,85.14914891609665,0.0,0.0,0.0,0.0,,,32.231579729842096,0.89199256,96,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-02 15:20:00,0.039719311414794074,31.864060104549473,59.63408157420872,89.77760098841559,0.0,0.0,0.0,0.0,,,32.35908160575679,0.89199256,96,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-02 15:30:00,0.04265845611510784,32.12290192029626,59.7561781017409,90.90740473497205,0.0,0.0,0.0,0.0,,,32.80558598842033,0.89199256,96,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-02 15:40:00,0.04186987618139207,32.03984347887638,60.69928090557659,96.90207618915193,0.0,0.0,0.0,0.0,,,32.249957817854025,0.89199256,96,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-02 15:50:00,0.03896239120867374,31.996815027549793,59.30238630038381,80.7195752790584,0.0,0.0,0.0,0.0,,,31.946591308858675,0.89199256,96,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-02 16:00:00,0.040954404306972815,31.362794688349933,60.51287638431059,123.1549101598435,666.6666667,0.0,0.0,0.0,,,30.89845747791654,0.89199256,96,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-02 16:10:00,0.039417154702136144,31.129455227375107,61.399419978315365,127.62285109784654,0.0,0.0,0.0,0.0,,,31.02972027964511,0.89199256,96,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-02 16:20:00,0.03434157702191946,31.09814667318283,62.06176254053845,88.67325951884916,0.0,0.0,0.0,0.0,,,31.24827436877568,0.89199256,96,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-02 16:30:00,0.033573691608009146,30.91366903935665,62.61220182726041,60.120295513914485,0.0,0.0,0.0,0.0,,,31.17417851156762,0.89199256,96,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-02 16:40:00,0.036149151228987146,30.83869702995167,60.348442325210605,63.19645959511431,0.0,0.0,0.0,0.0,,,30.794402433387237,0.89199256,96,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-02 16:50:00,0.035012729656000274,30.284757006184478,61.01609567994357,56.89341304494428,0.0,0.0,0.0,0.0,,,30.369274901747353,0.89199256,96,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-02 17:00:00,0.03628621051015202,30.373326028217736,61.36023867569248,53.54186435878172,0.0,0.0,0.0,0.0,,,30.58247875601555,0.89199256,96,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-02 17:10:00,0.036624835466275714,30.085234019645682,62.030776978144395,73.07262858543278,0.0,0.0,0.0,0.0,,,30.367318027240383,0.89199256,96,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-02 17:20:00,0.02936261411580797,29.720723213849126,62.50322039632377,54.543656629002896,0.0,0.0,0.0,0.0,,,30.02052208215806,0.89199256,96,0.0,0.0,0.0,0.0,0.0,0.0
