timestamp,ET0,internal_air_temp_c,internal_rh_%,internal_radiation,irrigation_ml_current,fertilization_flag,fertilization_type_a_flag,fertilization_type_b_flag,ph,ec_ms,soil_temp_pred,canopy_cover,days_after_planting,Ammonium Nitrate [mg] -NH4NO3,Monopotassium Phosphate[mg] -KH2PO4,Potassium Chloride[mg] - KCL,Phosphoric acid[mg]-H3PO4,Kortin [mg],Gypsum - CaSO4*2H2O [mg]
5/29/2025 13:50,0.10455377,32.224503,58.879208,545.5289,0,0,0,0,,,27.71158889,0,0,0,0,0,0,0,0
5/29/2025 14:00,0.1038491,32.387028,57.76489,482.40387,0,0,0,0,,,27.93215147,0,0,0,0,0,0,0,0
5/29/2025 14:10,0.10700559,32.406517,56.869473,544.818,0,0,0,0,,,27.93215147,0,0,0,0,0,0,0,0
5/29/2025 14:20,0.10983938,32.483036,59.316677,577.39185,0,0,0,0,,,27.53526545,0,0,0,0,0,0,0,0
5/29/2025 14:30,0.10567894,32.555317,60.520565,547.9925,0,0,0,0,,,27.40822566,0,0,0,0,0,0,0,0
5/29/2025 14:40,0.10401167,32.298965,62.81418,517.35266,0,0,0,0,,,28.43921401,0,0,0,0,0,0,0,0
5/29/2025 14:50,0.09782418,32.127144,61.605194,463.27258,0,0,0,0,,,28.85954573,0,0,0,0,0,0,0,0
5/29/2025 15:00,0.0847307,31.891098,61.526154,444.25555,0,0,0,0,,,28.43954845,0,0,0,0,0,0,0,0
5/29/2025 15:10,0.07029674,31.725643,61.83561,396.73862,0,0,0,0,,,28.44730718,0,0,0,0,0,0,0,0
5/29/2025 15:20,0.070332244,31.525883,60.227974,376.496,0,0,0,0,,,27.53843085,0,0,0,0,0,0,0,0
5/29/2025 15:30,0.064027786,31.67443,59.354206,331.11847,0,0,0,0,,,27.27319962,0,0,0,0,0,0,0,0
5/29/2025 15:40,0.054989878,31.65123,63.150745,256.9904,0,0,0,0,,,27.26472628,0,0,0,0,0,0,0,0
5/29/2025 15:50,0.048258346,31.1508,65.40615,165.13835,0,0,0,0,,,27.25988962,0,0,0,0,0,0,0,0
5/29/2025 16:00,0.049416512,31.241655,66.81293,204.34535,133.3333333,0,0,0,,,27.41751427,0,0,0,0,0,0,0,0
5/29/2025 16:10,0.050536886,31.207258,66.28766,300.34018,0,0,0,0,,,27.88332702,0,0,0,0,0,0,0,0
5/29/2025 16:20,0.04979639,30.736666,69.10907,260.85944,0,0,0,0,,,27.9056748,0,0,0,0,0,0,0,0
5/29/2025 16:30,0.05691273,31.065199,68.24507,268.81052,0,0,0,0,,,27.9056748,0,0,0,0,0,0,0,0
5/29/2025 16:40,0.053020548,31.012278,67.909164,263.3086,0,0,0,0,,,27.88332702,0,0,0,0,0,0,0,0
5/29/2025 16:50,0.04825007,31.252686,68.912056,222.16846,0,0,0,0,,,28.38281909,0,0,0,0,0,0,0,0
5/29/2025 17:00,0.041091383,30.976475,69.34,157.04353,0,0,0,0,,,27.39866149,0,0,0,0,0,0,0,0
5/29/2025 17:10,0.03987617,30.260445,69.59154,174.46883,100,1,1,0,,,26.38063763,0,0,0,0,0,0,0,0
5/29/2025 17:20,0.045078926,30.318993,69.42472,186.82155,0,0,0,0,,,26.38063763,0,0,142.85,109.75,82.9,0,0,0
5/29/2025 17:30,0.03931996,30.07923,70.11538,226.47197,0,0,0,0,,,26.35263647,0,0,0,0,0,0,0,0
5/29/2025 17:40,0.03761993,29.543882,69.293945,169.76236,0,0,0,0,,,26.50836831,0,0,0,0,0,0,0,0
5/29/2025 17:50,0.036500596,29.701782,71.92773,291.53055,0,0,0,0,,,26.24726726,0,0,0,0,0,0,0,0
5/29/2025 18:00,0.03495232,29.732754,71.669136,136.45418,0,0,0,0,,,26.24014361,0,0,0,0,0,0,0,0
5/29/2025 18:10,0.033302333,29.674206,73.79186,147.00067,0,0,0,0,,,25.99762365,0,0,0,0,0,0,0,0
5/29/2025 18:20,0.031296358,28.588655,75.072266,124.68896,0,0,0,0,,,25.54249142,0,0,0,0,0,0,0,0
5/29/2025 18:30,0.02238641,28.194174,74.599815,136.58112,0,0,0,0,,,25.4641944,0,0,0,0,0,0,0,0
5/29/2025 18:40,0.019231291,27.76753,75.382484,103.60055,0,0,0,0,,,25.4256744,0,0,0,0,0,0,0,0
5/29/2025 18:50,0.019732988,28.783615,75.91073,98.50787,0,0,0,0,,,24.99390933,0,0,0,0,0,0,0,0
5/29/2025 19:00,0.018341782,28.83518,77.21199,96.54187,0,0,0,0,,,24.68686364,0,0,0,0,0,0,0,0
5/29/2025 19:10,0.019559288,28.508978,77.101295,87.00983,0,0,0,0,,,23.93640312,0,0,0,0,0,0,0,0
5/29/2025 19:20,0.019236196,28.52252,78.6129,77.20631,0,0,0,0,,,23.85522956,0,0,0,0,0,0,0,0
5/29/2025 19:30,0.017998504,28.660574,79.60368,49.341373,0,0,0,0,,,23.70727552,0,0,0,0,0,0,0,0
5/29/2025 19:40,0.016642626,27.816006,79.91251,41.408657,0,0,0,0,,,23.16097193,0,0,0,0,0,0,0,0
5/29/2025 19:50,0.014361929,24.226952,82.534706,0,0,0,0,0,,,23.34901369,0,0,0,0,0,0,0,0
5/29/2025 20:00,0.010313871,23.12438,85.63233,0,0,0,0,0,,,23.33115698,0,0,0,0,0,0,0,0
5/29/2025 20:10,0.00776209,22.754562,85.84728,0,0,0,0,0,,,23.1595029,0,0,0,0,0,0,0,0
5/29/2025 20:20,0.007602011,22.500742,84.74003,0,0,0,0,0,,,23.15756036,0,0,0,0,0,0,0,0
5/29/2025 20:30,0.007258159,22.488483,86.49074,0,0,0,0,0,,,23.0233398,0,0,0,0,0,0,0,0
5/29/2025 20:40,0.007359209,22.195704,85.65926,0,0,0,0,0,,,22.97238516,0,0,0,0,0,0,0,0
5/29/2025 20:50,0.005079153,22.075409,87.05649,0,0,0,0,0,,,22.64396198,0,0,0,0,0,0,0,0
5/29/2025 21:00,0.005582489,22.030563,85.588455,0,0,0,0,0,,,22.63973865,0,0,0,0,0,0,0,0
5/29/2025 21:10,0.004674039,21.90256,84.45224,0,0,0,0,0,,,21.66929964,0,0,0,0,0,0,0,0
5/29/2025 21:20,0.002595537,21.796444,88.74812,0,0,0,0,0,,,21.6223481,0,0,0,0,0,0,0,0
5/29/2025 21:30,0.002303395,22.01947,86.87517,0,0,0,0,0,,,21.45758897,0,0,0,0,0,0,0,0
5/29/2025 21:40,0.000726311,22.053877,86.05779,0,0,0,0,0,,,21.06905732,0,0,0,0,0,0,0,0
5/29/2025 21:50,0.002239739,21.711054,87.92938,0,0,0,0,0,,,20.47129849,0,0,0,0,0,0,0,0
5/29/2025 22:00,0.002788564,21.6633,87.297905,0,0,0,0,0,,,19.93687176,0,0,0,0,0,0,0,0
