weight_mode,gate,ph_blend,ec_blend,wf_active,ho_active,n_train,n_spec,n_shock,wf_ph_r2,wf_ec_r2,wf_ph_mae,wf_ec_mae,ho_ph_r2,ho_ec_r2,ho_ph_mae,ho_ec_mae,sep21_ec_mae,min_wf,min_ho,ok_hold
shock20,general,0.0,0.75,2,4,256,188,12,0.9273841395152003,0.9174552245147202,0.29642879743266987,0.16426045206555245,0.9307749687466764,0.6098574210393544,0.3300933708548547,0.3509351458143927,2.493127857088782,0.9174552245147202,0.6098574210393544,False
shock20,general,0.2,0.75,2,4,256,188,12,0.9355681604314405,0.9174552245147202,0.2879883156157272,0.16426045206555245,0.9244241987138532,0.6098574210393544,0.33830959625398177,0.3509351458143927,2.493127857088782,0.9174552245147202,0.6098574210393544,False
shock20,general,0.5,0.75,2,4,256,188,12,0.9450298510846065,0.9174552245147202,0.2753275930972737,0.16426045206555245,0.9135894228188643,0.6098574210393544,0.3506339351442965,0.3509351458143927,2.493127857088782,0.9174552245147202,0.6098574210393544,False
shock20,general,0.8,0.75,2,4,256,188,12,0.9511143331809042,0.9174552245147202,0.26266687047534,0.16426045206555245,0.9011843025321862,0.6098574210393544,0.36295827363879923,0.3509351458143927,2.493127857088782,0.9174552245147202,0.6098574210393544,False
shock20,general,1.0,0.75,2,4,256,188,12,0.9532944275448187,0.9174552245147202,0.25422638876187753,0.16426045206555245,0.892041808616352,0.6098574210393544,0.3711744994337384,0.3509351458143927,2.493127857088782,0.9174552245147202,0.6098574210393544,False
shock20,gap2_or_short,0.0,0.75,2,4,256,188,12,0.9273841395152003,0.9174552245147202,0.29642879743266987,0.16426045206555245,0.9307749687466764,0.6098574210393544,0.3300933708548547,0.3509351458143927,2.493127857088782,0.9174552245147202,0.6098574210393544,False
shock20,gap2_or_short,0.2,0.75,2,4,256,188,12,0.9355681604314405,0.9174552245147202,0.2879883156157272,0.16426045206555245,0.9244241987138532,0.6098574210393544,0.33830959625398177,0.3509351458143927,2.493127857088782,0.9174552245147202,0.6098574210393544,False
shock20,gap2_or_short,0.5,0.75,2,4,256,188,12,0.9450298510846065,0.9174552245147202,0.2753275930972737,0.16426045206555245,0.9135894228188643,0.6098574210393544,0.3506339351442965,0.3509351458143927,2.493127857088782,0.9174552245147202,0.6098574210393544,False
shock20,gap2_or_short,0.8,0.75,2,4,256,188,12,0.9511143331809042,0.9174552245147202,0.26266687047534,0.16426045206555245,0.9011843025321862,0.6098574210393544,0.36295827363879923,0.3509351458143927,2.493127857088782,0.9174552245147202,0.6098574210393544,False
shock20,gap2_or_short,1.0,0.75,2,4,256,188,12,0.9532944275448187,0.9174552245147202,0.25422638876187753,0.16426045206555245,0.892041808616352,0.6098574210393544,0.3711744994337384,0.3509351458143927,2.493127857088782,0.9174552245147202,0.6098574210393544,False
shock_multi20,general,0.0,0.75,2,4,256,188,12,0.9273841395152003,0.9168047832108416,0.29642879743266987,0.16448766502342224,0.9307749687466764,0.6079237893941627,0.3300933708548547,0.3513669159271132,2.497445558215987,0.9168047832108416,0.6079237893941627,False
shock_multi20,general,0.2,0.75,2,4,256,188,12,0.9358357883727977,0.9168047832108416,0.28767531406729824,0.16448766502342224,0.924327705612612,0.6079237893941627,0.33843482176383394,0.3513669159271132,2.497445558215987,0.9168047832108416,0.6079237893941627,False
shock_multi20,general,0.5,0.75,2,4,256,188,12,0.9454913640330936,0.9168047832108416,0.2745450892262013,0.16448766502342224,0.9132978875555853,0.6079237893941627,0.3509469989189272,0.3513669159271132,2.497445558215987,0.9168047832108416,0.6079237893941627,False
shock_multi20,general,0.8,0.75,2,4,256,188,12,0.9515206628524513,0.9168047832108416,0.2614148642816241,0.16448766502342224,0.9006373620959746,0.6079237893941627,0.36345917567820835,0.3513669159271132,2.497445558215987,0.9168047832108416,0.6079237893941627,False
shock_multi20,general,1.0,0.75,2,4,256,188,12,0.9535255970951352,0.9168047832108416,0.2526613810197327,0.16448766502342224,0.8912910630580678,0.6079237893941627,0.37180062698299976,0.3513669159271132,2.497445558215987,0.9168047832108416,0.6079237893941627,False
shock_multi20,gap2_or_short,0.0,0.75,2,4,256,188,12,0.9273841395152003,0.9168047832108416,0.29642879743266987,0.16448766502342224,0.9307749687466764,0.6079237893941627,0.3300933708548547,0.3513669159271132,2.497445558215987,0.9168047832108416,0.6079237893941627,False
shock_multi20,gap2_or_short,0.2,0.75,2,4,256,188,12,0.9358357883727977,0.9168047832108416,0.28767531406729824,0.16448766502342224,0.924327705612612,0.6079237893941627,0.33843482176383394,0.3513669159271132,2.497445558215987,0.9168047832108416,0.6079237893941627,False
shock_multi20,gap2_or_short,0.5,0.75,2,4,256,188,12,0.9454913640330936,0.9168047832108416,0.2745450892262013,0.16448766502342224,0.9132978875555853,0.6079237893941627,0.3509469989189272,0.3513669159271132,2.497445558215987,0.9168047832108416,0.6079237893941627,False
shock_multi20,gap2_or_short,0.8,0.75,2,4,256,188,12,0.9515206628524513,0.9168047832108416,0.2614148642816241,0.16448766502342224,0.9006373620959746,0.6079237893941627,0.36345917567820835,0.3513669159271132,2.497445558215987,0.9168047832108416,0.6079237893941627,False
shock_multi20,gap2_or_short,1.0,0.75,2,4,256,188,12,0.9535255970951352,0.9168047832108416,0.2526613810197327,0.16448766502342224,0.8912910630580678,0.6079237893941627,0.37180062698299976,0.3513669159271132,2.497445558215987,0.9168047832108416,0.6079237893941627,False
shock5,general,0.0,0.75,2,4,256,188,12,0.9273841395152003,0.9151693211838419,0.29642879743266987,0.16505390655033952,0.9307749687466764,0.636324440547754,0.3300933708548547,0.3442655344211598,2.426431743156453,0.9151693211838419,0.636324440547754,False
shock5,general,0.2,0.75,2,4,256,188,12,0.936857398138863,0.9151693211838419,0.28643296766631654,0.16505390655033952,0.9264235307471428,0.636324440547754,0.33557849095640163,0.3442655344211598,2.426431743156453,0.9151693211838419,0.636324440547754,False
shock5,general,0.5,0.75,2,4,256,188,12,0.9470691569666975,0.9151693211838419,0.27143922322374714,0.16505390655033952,0.9192386837368488,0.636324440547754,0.34380617190034624,0.3442655344211598,2.426431743156453,0.9151693211838419,0.636324440547754,False
shock5,general,0.8,0.75,2,4,256,188,12,0.952483161182933,0.9151693211838419,0.25644547867769746,0.16505390655033952,0.9112646093010455,0.636324440547754,0.35203385244847885,0.3442655344211598,2.426431743156453,0.9151693211838419,0.636324440547754,False
shock5,general,1.0,0.75,2,4,256,188,12,0.953427078035829,0.9151693211838419,0.2534154259178299,0.16505390655033952,0.9055100998423015,0.636324440547754,0.3575189729458379,0.3442655344211598,2.426431743156453,0.9151693211838419,0.636324440547754,False
shock5,gap2_or_short,0.0,0.75,2,4,256,188,12,0.9273841395152003,0.9151693211838419,0.29642879743266987,0.16505390655033952,0.9307749687466764,0.636324440547754,0.3300933708548547,0.3442655344211598,2.426431743156453,0.9151693211838419,0.636324440547754,False
shock5,gap2_or_short,0.2,0.75,2,4,256,188,12,0.936857398138863,0.9151693211838419,0.28643296766631654,0.16505390655033952,0.9264235307471428,0.636324440547754,0.33557849095640163,0.3442655344211598,2.426431743156453,0.9151693211838419,0.636324440547754,False
shock5,gap2_or_short,0.5,0.75,2,4,256,188,12,0.9470691569666975,0.9151693211838419,0.27143922322374714,0.16505390655033952,0.9192386837368488,0.636324440547754,0.34380617190034624,0.3442655344211598,2.426431743156453,0.9151693211838419,0.636324440547754,False
shock5,gap2_or_short,0.8,0.75,2,4,256,188,12,0.952483161182933,0.9151693211838419,0.25644547867769746,0.16505390655033952,0.9112646093010455,0.636324440547754,0.35203385244847885,0.3442655344211598,2.426431743156453,0.9151693211838419,0.636324440547754,False
shock5,gap2_or_short,1.0,0.75,2,4,256,188,12,0.953427078035829,0.9151693211838419,0.2534154259178299,0.16505390655033952,0.9055100998423015,0.636324440547754,0.3575189729458379,0.3442655344211598,2.426431743156453,0.9151693211838419,0.636324440547754,False
none,general,0.0,0.75,2,4,256,188,12,0.9273841395152003,0.9096703587489463,0.29642879743266987,0.1669077176511614,0.9307749687466764,0.6376095463802385,0.3300933708548547,0.34631172893452544,2.446893688290109,0.9096703587489463,0.6376095463802385,False
none,general,0.2,0.75,2,4,256,188,12,0.9381803602550304,0.9096703587489463,0.28469121248090523,0.1669077176511614,0.9258523725382838,0.6376095463802385,0.3361840243903022,0.34631172893452544,2.446893688290109,0.9096703587489463,0.6376095463802385,False
none,general,0.5,0.75,2,4,256,188,12,0.9485979362974962,0.9096703587489463,0.2670848352602188,0.1669077176511614,0.9176135154453724,0.6376095463802385,0.3453200054850978,0.34631172893452544,2.446893688290109,0.9096703587489463,0.6376095463802385,False
none,general,0.8,0.75,2,4,256,188,12,0.9520834065869288,0.9096703587489463,0.2591734262661735,0.1669077176511614,0.9083487035971953,0.6376095463802385,0.35445598618408125,0.34631172893452544,2.446893688290109,0.9096703587489463,0.6376095463802385,False
none,general,1.0,0.75,2,4,256,188,12,0.9505558835155431,0.9096703587489463,0.2621242018448865,0.1669077176511614,0.9016021873506496,0.6376095463802385,0.3605466401153409,0.34631172893452544,2.446893688290109,0.9096703587489463,0.6376095463802385,False
none,gap2_or_short,0.0,0.75,2,4,256,188,12,0.9273841395152003,0.9096703587489463,0.29642879743266987,0.1669077176511614,0.9307749687466764,0.6376095463802385,0.3300933708548547,0.34631172893452544,2.446893688290109,0.9096703587489463,0.6376095463802385,False
none,gap2_or_short,0.2,0.75,2,4,256,188,12,0.9381803602550304,0.9096703587489463,0.28469121248090523,0.1669077176511614,0.9258523725382838,0.6376095463802385,0.3361840243903022,0.34631172893452544,2.446893688290109,0.9096703587489463,0.6376095463802385,False
none,gap2_or_short,0.5,0.75,2,4,256,188,12,0.9485979362974962,0.9096703587489463,0.2670848352602188,0.1669077176511614,0.9176135154453724,0.6376095463802385,0.3453200054850978,0.34631172893452544,2.446893688290109,0.9096703587489463,0.6376095463802385,False
none,gap2_or_short,0.8,0.75,2,4,256,188,12,0.9520834065869288,0.9096703587489463,0.2591734262661735,0.1669077176511614,0.9083487035971953,0.6376095463802385,0.35445598618408125,0.34631172893452544,2.446893688290109,0.9096703587489463,0.6376095463802385,False
none,gap2_or_short,1.0,0.75,2,4,256,188,12,0.9505558835155431,0.9096703587489463,0.2621242018448865,0.1669077176511614,0.9016021873506496,0.6376095463802385,0.3605466401153409,0.34631172893452544,2.446893688290109,0.9096703587489463,0.6376095463802385,False
shock_multi,general,0.0,0.6,2,4,256,188,12,0.9273841395152003,0.9003526659938562,0.29642879743266987,0.17076725392208172,0.9307749687466764,0.5940051406614996,0.3300933708548547,0.3611130478720762,2.594906877665616,0.9003526659938562,0.5940051406614996,False
shock_multi,general,0.2,0.6,2,4,256,188,12,0.9362665357844172,0.9003526659938562,0.2871610731413425,0.17076725392208172,0.9258103702792387,0.5940051406614996,0.33640582935143276,0.3611130478720762,2.594906877665616,0.9003526659938562,0.5940051406614996,False
shock_multi,general,0.5,0.6,2,4,256,188,12,0.946193676489202,0.9003526659938562,0.273259486911312,0.17076725392208172,0.9175328420271514,0.5940051406614996,0.34587451788792406,0.3611130478720762,2.594906877665616,0.9003526659938562,0.5940051406614996,False
shock_multi,general,0.8,0.6,2,4,256,188,12,0.9520450730685047,0.9003526659938562,0.2593579005778012,0.17076725392208172,0.9082585577100827,0.5940051406614996,0.3553432060286033,0.3611130478720762,2.594906877665616,0.9003526659938562,0.5940051406614996,False
shock_multi,general,1.0,0.6,2,4,256,188,12,0.9536817017691916,0.9003526659938562,0.25009017638995407,0.17076725392208172,0.9015219479705369,0.5940051406614996,0.36165566492099355,0.3611130478720762,2.594906877665616,0.9003526659938562,0.5940051406614996,False
shock_multi,gap2_or_short,0.0,0.6,2,4,256,188,12,0.9273841395152003,0.9003526659938562,0.29642879743266987,0.17076725392208172,0.9307749687466764,0.5940051406614996,0.3300933708548547,0.3611130478720762,2.594906877665616,0.9003526659938562,0.5940051406614996,False
shock_multi,gap2_or_short,0.2,0.6,2,4,256,188,12,0.9362665357844172,0.9003526659938562,0.2871610731413425,0.17076725392208172,0.9258103702792387,0.5940051406614996,0.33640582935143276,0.3611130478720762,2.594906877665616,0.9003526659938562,0.5940051406614996,False
shock_multi,gap2_or_short,0.5,0.6,2,4,256,188,12,0.946193676489202,0.9003526659938562,0.273259486911312,0.17076725392208172,0.9175328420271514,0.5940051406614996,0.34587451788792406,0.3611130478720762,2.594906877665616,0.9003526659938562,0.5940051406614996,False
shock_multi,gap2_or_short,0.8,0.6,2,4,256,188,12,0.9520450730685047,0.9003526659938562,0.2593579005778012,0.17076725392208172,0.9082585577100827,0.5940051406614996,0.3553432060286033,0.3611130478720762,2.594906877665616,0.9003526659938562,0.5940051406614996,False
shock_multi,gap2_or_short,1.0,0.6,2,4,256,188,12,0.9536817017691916,0.9003526659938562,0.25009017638995407,0.17076725392208172,0.9015219479705369,0.5940051406614996,0.36165566492099355,0.3611130478720762,2.594906877665616,0.9003526659938562,0.5940051406614996,False
shock10,general,0.0,0.6,2,4,256,188,12,0.9273841395152003,0.8971829966503511,0.29642879743266987,0.17174391965089952,0.9307749687466764,0.5949836327034894,0.3300933708548547,0.3608432821643758,2.592209220588613,0.8971829966503511,0.5949836327034894,False
shock10,general,0.2,0.6,2,4,256,188,12,0.936352864098957,0.8971829966503511,0.28705638443065035,0.17174391965089952,0.9259091529693407,0.5949836327034894,0.33627675115277234,0.3608432821643758,2.592209220588613,0.8971829966503511,0.5949836327034894,False
shock10,general,0.5,0.6,2,4,256,188,12,0.9463281347554494,0.8971829966503511,0.27299776513458157,0.17174391965089952,0.9178105175600966,0.5949836327034894,0.3455518223912731,0.3608432821643758,2.592209220588613,0.8971829966503511,0.5949836327034894,False
shock10,general,0.8,0.6,2,4,256,188,12,0.9521300262629445,0.8971829966503511,0.2589391457350325,0.17174391965089952,0.9087519886540469,0.5949836327034894,0.3548268932339618,0.3608432821643758,2.592209220588613,0.8971829966503511,0.5949836327034894,False
shock10,general,1.0,0.6,2,4,256,188,12,0.9536794099023582,0.8971829966503511,0.25029834209616103,0.17174391965089952,0.9021796950603074,0.5949836327034894,0.3610102739276916,0.3608432821643758,2.592209220588613,0.8971829966503511,0.5949836327034894,False
shock10,gap2_or_short,0.0,0.6,2,4,256,188,12,0.9273841395152003,0.8971829966503511,0.29642879743266987,0.17174391965089952,0.9307749687466764,0.5949836327034894,0.3300933708548547,0.3608432821643758,2.592209220588613,0.8971829966503511,0.5949836327034894,False
shock10,gap2_or_short,0.2,0.6,2,4,256,188,12,0.936352864098957,0.8971829966503511,0.28705638443065035,0.17174391965089952,0.9259091529693407,0.5949836327034894,0.33627675115277234,0.3608432821643758,2.592209220588613,0.8971829966503511,0.5949836327034894,False
shock10,gap2_or_short,0.5,0.6,2,4,256,188,12,0.9463281347554494,0.8971829966503511,0.27299776513458157,0.17174391965089952,0.9178105175600966,0.5949836327034894,0.3455518223912731,0.3608432821643758,2.592209220588613,0.8971829966503511,0.5949836327034894,False
shock10,gap2_or_short,0.8,0.6,2,4,256,188,12,0.9521300262629445,0.8971829966503511,0.2589391457350325,0.17174391965089952,0.9087519886540469,0.5949836327034894,0.3548268932339618,0.3608432821643758,2.592209220588613,0.8971829966503511,0.5949836327034894,False
shock10,gap2_or_short,1.0,0.6,2,4,256,188,12,0.9536794099023582,0.8971829966503511,0.25029834209616103,0.17174391965089952,0.9021796950603074,0.5949836327034894,0.3610102739276916,0.3608432821643758,2.592209220588613,0.8971829966503511,0.5949836327034894,False
shock10,general,0.0,1.5,2,4,256,188,12,0.9273841395152003,0.8959814795159684,0.29642879743266987,0.1707512955076993,0.9307749687466764,0.7238099282392461,0.3300933708548547,0.3099083912378206,2.082860311323061,0.8959814795159684,0.7238099282392461,False
shock10,general,0.2,1.5,2,4,256,188,12,0.936352864098957,0.8959814795159684,0.28705638443065035,0.1707512955076993,0.9259091529693407,0.7238099282392461,0.33627675115277234,0.3099083912378206,2.082860311323061,0.8959814795159684,0.7238099282392461,False
shock10,general,0.5,1.5,2,4,256,188,12,0.9463281347554494,0.8959814795159684,0.27299776513458157,0.1707512955076993,0.9178105175600966,0.7238099282392461,0.3455518223912731,0.3099083912378206,2.082860311323061,0.8959814795159684,0.7238099282392461,False
shock10,general,0.8,1.5,2,4,256,188,12,0.9521300262629445,0.8959814795159684,0.2589391457350325,0.1707512955076993,0.9087519886540469,0.7238099282392461,0.3548268932339618,0.3099083912378206,2.082860311323061,0.8959814795159684,0.7238099282392461,False
shock10,general,1.0,1.5,2,4,256,188,12,0.9536794099023582,0.8959814795159684,0.25029834209616103,0.1707512955076993,0.9021796950603074,0.7238099282392461,0.3610102739276916,0.3099083912378206,2.082860311323061,0.8959814795159684,0.7238099282392461,False
shock10,gap2_or_short,0.0,1.5,2,4,256,188,12,0.9273841395152003,0.8959814795159684,0.29642879743266987,0.1707512955076993,0.9307749687466764,0.7238099282392461,0.3300933708548547,0.3099083912378206,2.082860311323061,0.8959814795159684,0.7238099282392461,False
shock10,gap2_or_short,0.2,1.5,2,4,256,188,12,0.936352864098957,0.8959814795159684,0.28705638443065035,0.1707512955076993,0.9259091529693407,0.7238099282392461,0.33627675115277234,0.3099083912378206,2.082860311323061,0.8959814795159684,0.7238099282392461,False
shock10,gap2_or_short,0.5,1.5,2,4,256,188,12,0.9463281347554494,0.8959814795159684,0.27299776513458157,0.1707512955076993,0.9178105175600966,0.7238099282392461,0.3455518223912731,0.3099083912378206,2.082860311323061,0.8959814795159684,0.7238099282392461,False
shock10,gap2_or_short,0.8,1.5,2,4,256,188,12,0.9521300262629445,0.8959814795159684,0.2589391457350325,0.1707512955076993,0.9087519886540469,0.7238099282392461,0.3548268932339618,0.3099083912378206,2.082860311323061,0.8959814795159684,0.7238099282392461,False
shock10,gap2_or_short,1.0,1.5,2,4,256,188,12,0.9536794099023582,0.8959814795159684,0.25029834209616103,0.1707512955076993,0.9021796950603074,0.7238099282392461,0.3610102739276916,0.3099083912378206,2.082860311323061,0.8959814795159684,0.7238099282392461,False
shock_gap,general,0.0,0.6,2,4,256,188,12,0.9273841395152003,0.8949575125848169,0.29642879743266987,0.1724185870028561,0.9307749687466764,0.5974073855819508,0.3300933708548547,0.36015348120092966,2.585311210954151,0.8949575125848169,0.5974073855819508,False
shock_gap,general,0.2,0.6,2,4,256,188,12,0.9364051198047976,0.8949575125848169,0.28699274166970434,0.1724185870028561,0.9262090609841683,0.5974073855819508,0.33585624127109304,0.36015348120092966,2.585311210954151,0.8949575125848169,0.5974073855819508,False
shock_gap,general,0.5,0.6,2,4,256,188,12,0.9464084668074975,0.8949575125848169,0.2728386582322166,0.1724185870028561,0.9186396649577566,0.5974073855819508,0.3445005476870747,0.36015348120092966,2.585311210954151,0.8949575125848169,0.5974073855819508,False
shock_gap,general,0.8,0.6,2,4,256,188,12,0.9521780660065055,0.8949575125848169,0.25868457469124856,0.1724185870028561,0.9102056282612616,0.5974073855819508,0.35314485370724447,0.36015348120092966,2.585311210954151,0.8949575125848169,0.5974073855819508,False
shock_gap,general,1.0,0.6,2,4,256,188,12,0.9536723832985591,0.8949575125848169,0.25061655590089094,0.1724185870028561,0.9041025810476191,0.5974073855819508,0.3589077245192949,0.36015348120092966,2.585311210954151,0.8949575125848169,0.5974073855819508,False
shock_gap,gap2_or_short,0.0,0.6,2,4,256,188,12,0.9273841395152003,0.8949575125848169,0.29642879743266987,0.1724185870028561,0.9307749687466764,0.5974073855819508,0.3300933708548547,0.36015348120092966,2.585311210954151,0.8949575125848169,0.5974073855819508,False
shock_gap,gap2_or_short,0.2,0.6,2,4,256,188,12,0.9364051198047976,0.8949575125848169,0.28699274166970434,0.1724185870028561,0.9262090609841683,0.5974073855819508,0.33585624127109304,0.36015348120092966,2.585311210954151,0.8949575125848169,0.5974073855819508,False
shock_gap,gap2_or_short,0.5,0.6,2,4,256,188,12,0.9464084668074975,0.8949575125848169,0.2728386582322166,0.1724185870028561,0.9186396649577566,0.5974073855819508,0.3445005476870747,0.36015348120092966,2.585311210954151,0.8949575125848169,0.5974073855819508,False
shock_gap,gap2_or_short,0.8,0.6,2,4,256,188,12,0.9521780660065055,0.8949575125848169,0.25868457469124856,0.1724185870028561,0.9102056282612616,0.5974073855819508,0.35314485370724447,0.36015348120092966,2.585311210954151,0.8949575125848169,0.5974073855819508,False
shock_gap,gap2_or_short,1.0,0.6,2,4,256,188,12,0.9536723832985591,0.8949575125848169,0.25061655590089094,0.1724185870028561,0.9041025810476191,0.5974073855819508,0.3589077245192949,0.36015348120092966,2.585311210954151,0.8949575125848169,0.5974073855819508,False
shock20,general,0.0,0.6,2,4,256,188,12,0.9273841395152003,0.8937016824208127,0.29642879743266987,0.17279542566245498,0.9307749687466764,0.5809103687175636,0.3300933708548547,0.3646038204135878,2.629814603080732,0.8937016824208127,0.5809103687175636,False
shock20,general,0.2,0.6,2,4,256,188,12,0.9355681604314405,0.8937016824208127,0.2879883156157272,0.17279542566245498,0.9244241987138532,0.5809103687175636,0.33830959625398177,0.3646038204135878,2.629814603080732,0.8937016824208127,0.5809103687175636,False
shock20,general,0.5,0.6,2,4,256,188,12,0.9450298510846065,0.8937016824208127,0.2753275930972737,0.17279542566245498,0.9135894228188643,0.5809103687175636,0.3506339351442965,0.3646038204135878,2.629814603080732,0.8937016824208127,0.5809103687175636,False
shock20,general,0.8,0.6,2,4,256,188,12,0.9511143331809042,0.8937016824208127,0.26266687047534,0.17279542566245498,0.9011843025321862,0.5809103687175636,0.36295827363879923,0.3646038204135878,2.629814603080732,0.8937016824208127,0.5809103687175636,False
shock20,general,1.0,0.6,2,4,256,188,12,0.9532944275448187,0.8937016824208127,0.25422638876187753,0.17279542566245498,0.892041808616352,0.5809103687175636,0.3711744994337384,0.3646038204135878,2.629814603080732,0.8937016824208127,0.5809103687175636,False
shock20,gap2_or_short,0.0,0.6,2,4,256,188,12,0.9273841395152003,0.8937016824208127,0.29642879743266987,0.17279542566245498,0.9307749687466764,0.5809103687175636,0.3300933708548547,0.3646038204135878,2.629814603080732,0.8937016824208127,0.5809103687175636,False
shock20,gap2_or_short,0.2,0.6,2,4,256,188,12,0.9355681604314405,0.8937016824208127,0.2879883156157272,0.17279542566245498,0.9244241987138532,0.5809103687175636,0.33830959625398177,0.3646038204135878,2.629814603080732,0.8937016824208127,0.5809103687175636,False
shock20,gap2_or_short,0.5,0.6,2,4,256,188,12,0.9450298510846065,0.8937016824208127,0.2753275930972737,0.17279542566245498,0.9135894228188643,0.5809103687175636,0.3506339351442965,0.3646038204135878,2.629814603080732,0.8937016824208127,0.5809103687175636,False
shock20,gap2_or_short,0.8,0.6,2,4,256,188,12,0.9511143331809042,0.8937016824208127,0.26266687047534,0.17279542566245498,0.9011843025321862,0.5809103687175636,0.36295827363879923,0.3646038204135878,2.629814603080732,0.8937016824208127,0.5809103687175636,False
shock20,gap2_or_short,1.0,0.6,2,4,256,188,12,0.9532944275448187,0.8937016824208127,0.25422638876187753,0.17279542566245498,0.892041808616352,0.5809103687175636,0.3711744994337384,0.3646038204135878,2.629814603080732,0.8937016824208127,0.5809103687175636,False
shock_multi20,general,0.0,0.6,2,4,256,188,12,0.9273841395152003,0.8932246523080685,0.29642879743266987,0.17293785322182026,0.9307749687466764,0.5794186903606074,0.3300933708548547,0.364960587656086,2.6333822755057152,0.8932246523080685,0.5794186903606074,False
shock_multi20,general,0.2,0.6,2,4,256,188,12,0.9358357883727977,0.8932246523080685,0.28767531406729824,0.17293785322182026,0.924327705612612,0.5794186903606074,0.33843482176383394,0.364960587656086,2.6333822755057152,0.8932246523080685,0.5794186903606074,False
shock_multi20,general,0.5,0.6,2,4,256,188,12,0.9454913640330936,0.8932246523080685,0.2745450892262013,0.17293785322182026,0.9132978875555853,0.5794186903606074,0.3509469989189272,0.364960587656086,2.6333822755057152,0.8932246523080685,0.5794186903606074,False
shock_multi20,general,0.8,0.6,2,4,256,188,12,0.9515206628524513,0.8932246523080685,0.2614148642816241,0.17293785322182026,0.9006373620959746,0.5794186903606074,0.36345917567820835,0.364960587656086,2.6333822755057152,0.8932246523080685,0.5794186903606074,False
shock_multi20,general,1.0,0.6,2,4,256,188,12,0.9535255970951352,0.8932246523080685,0.2526613810197327,0.17293785322182026,0.8912910630580678,0.5794186903606074,0.37180062698299976,0.364960587656086,2.6333822755057152,0.8932246523080685,0.5794186903606074,False
shock_multi20,gap2_or_short,0.0,0.6,2,4,256,188,12,0.9273841395152003,0.8932246523080685,0.29642879743266987,0.17293785322182026,0.9307749687466764,0.5794186903606074,0.3300933708548547,0.364960587656086,2.6333822755057152,0.8932246523080685,0.5794186903606074,False
shock_multi20,gap2_or_short,0.2,0.6,2,4,256,188,12,0.9358357883727977,0.8932246523080685,0.28767531406729824,0.17293785322182026,0.924327705612612,0.5794186903606074,0.33843482176383394,0.364960587656086,2.6333822755057152,0.8932246523080685,0.5794186903606074,False
shock_multi20,gap2_or_short,0.5,0.6,2,4,256,188,12,0.9454913640330936,0.8932246523080685,0.2745450892262013,0.17293785322182026,0.9132978875555853,0.5794186903606074,0.3509469989189272,0.364960587656086,2.6333822755057152,0.8932246523080685,0.5794186903606074,False
shock_multi20,gap2_or_short,0.8,0.6,2,4,256,188,12,0.9515206628524513,0.8932246523080685,0.2614148642816241,0.17293785322182026,0.9006373620959746,0.5794186903606074,0.36345917567820835,0.364960587656086,2.6333822755057152,0.8932246523080685,0.5794186903606074,False
shock_multi20,gap2_or_short,1.0,0.6,2,4,256,188,12,0.9535255970951352,0.8932246523080685,0.2526613810197327,0.17293785322182026,0.8912910630580678,0.5794186903606074,0.37180062698299976,0.364960587656086,2.6333822755057152,0.8932246523080685,0.5794186903606074,False
shock5,general,0.0,0.6,2,4,256,188,12,0.9273841395152003,0.892027395759575,0.29642879743266987,0.1732936136979686,0.9307749687466764,0.6009265290470672,0.3300933708548547,0.3593550326438032,2.5773267253828864,0.892027395759575,0.6009265290470672,False
shock5,general,0.2,0.6,2,4,256,188,12,0.936857398138863,0.892027395759575,0.28643296766631654,0.1732936136979686,0.9264235307471428,0.6009265290470672,0.33557849095640163,0.3593550326438032,2.5773267253828864,0.892027395759575,0.6009265290470672,False
shock5,general,0.5,0.6,2,4,256,188,12,0.9470691569666975,0.892027395759575,0.27143922322374714,0.1732936136979686,0.9192386837368488,0.6009265290470672,0.34380617190034624,0.3593550326438032,2.5773267253828864,0.892027395759575,0.6009265290470672,False
shock5,general,0.8,0.6,2,4,256,188,12,0.952483161182933,0.892027395759575,0.25644547867769746,0.1732936136979686,0.9112646093010455,0.6009265290470672,0.35203385244847885,0.3593550326438032,2.5773267253828864,0.892027395759575,0.6009265290470672,False
shock5,general,1.0,0.6,2,4,256,188,12,0.953427078035829,0.892027395759575,0.2534154259178299,0.1732936136979686,0.9055100998423015,0.6009265290470672,0.3575189729458379,0.3593550326438032,2.5773267253828864,0.892027395759575,0.6009265290470672,False
shock5,gap2_or_short,0.0,0.6,2,4,256,188,12,0.9273841395152003,0.892027395759575,0.29642879743266987,0.1732936136979686,0.9307749687466764,0.6009265290470672,0.3300933708548547,0.3593550326438032,2.5773267253828864,0.892027395759575,0.6009265290470672,False
shock5,gap2_or_short,0.2,0.6,2,4,256,188,12,0.936857398138863,0.892027395759575,0.28643296766631654,0.1732936136979686,0.9264235307471428,0.6009265290470672,0.33557849095640163,0.3593550326438032,2.5773267253828864,0.892027395759575,0.6009265290470672,False
shock5,gap2_or_short,0.5,0.6,2,4,256,188,12,0.9470691569666975,0.892027395759575,0.27143922322374714,0.1732936136979686,0.9192386837368488,0.6009265290470672,0.34380617190034624,0.3593550326438032,2.5773267253828864,0.892027395759575,0.6009265290470672,False
