feature_set,features,params,mask,gate,max_rows,scale,ph_blend,ec_blend,wf_active,ho_active,n_train,n_spec,wf_ph_r2,wf_ec_r2,wf_ph_mae,wf_ec_mae,ho_ph_r2,ho_ec_r2,ho_ph_mae,ho_ec_mae,sep21_ec_mae,min_wf,min_ho,ok_hold,score
all52,52,reg500,union,general,8,False,1.0,0.6,2,4,256,188,0.913541179723889,0.9120956137150422,0.31433872488356257,0.1682911812645735,0.9098249030430957,0.5646817599141066,0.3628163499757444,0.3693478731701586,2.693655631772617,0.9120956137150422,0.5646817599141066,False,2.3082271291789813
union44,44,reg500,union,general,8,False,0.0,0.75,2,4,256,188,0.9273841381061635,0.9096703502376561,0.29642882501913437,0.16690773326532166,0.9307749630619664,0.6376095482705646,0.3300933735445143,0.34631171458126525,2.446893688290109,0.9096703502376561,0.6376095482705646,False,2.3799673315688885
union44,44,reg500,union,general,8,False,0.2,0.75,2,4,256,188,0.9381803587667917,0.9096703502376561,0.28469124015015396,0.16690773326532166,0.9258523667166549,0.6376095482705646,0.3361840273966116,0.34631171458126525,2.446893688290109,0.9096703502376561,0.6376095482705646,False,2.3799673315688885
union44,44,reg500,union,general,8,False,0.5,0.75,2,4,256,188,0.9485979348884594,0.9096703502376561,0.2670848628466833,0.16690773326532166,0.9176135097606624,0.6376095482705646,0.3453200081747574,0.34631171458126525,2.446893688290109,0.9096703502376561,0.6376095482705646,False,2.3799673315688885
union44,44,reg500,union,general,8,False,0.8,0.75,2,4,256,188,0.9520834051669974,0.9096703502376561,0.2591734538871315,0.16690773326532166,0.9083486978790388,0.6376095482705646,0.3544559889529033,0.34631171458126525,2.446893688290109,0.9096703502376561,0.6376095482705646,False,2.3799673315688885
union44,44,reg500,union,general,8,False,1.0,0.75,2,4,256,188,0.9505558821065063,0.9096703502376561,0.262124229431351,0.16690773326532166,0.9016021816659394,0.6376095482705646,0.3605466428050006,0.34631171458126525,2.446893688290109,0.9096703502376561,0.6376095482705646,False,2.3799673315688885
union44,44,balanced350,union,general,8,False,0.0,0.85,2,4,256,188,0.9240371553985818,0.9096095259214338,0.31502855462194596,0.17282474992994992,0.9285943852547818,0.6610442794950231,0.33590281113795945,0.3370353657894279,2.3281459494347194,0.9096095259214338,0.6610442794950231,False,2.403784313979984
union44,44,balanced350,union,general,8,False,0.2,0.85,2,4,256,188,0.9343559734457575,0.9096095259214338,0.3037447711991803,0.17282474992994992,0.9234714609081293,0.6610442794950231,0.3424920990732532,0.3370353657894279,2.3281459494347194,0.9096095259214338,0.6610442794950231,False,2.403784313979984
union44,44,balanced350,union,general,8,False,0.5,0.85,2,4,256,188,0.9441133514107549,0.9096095259214338,0.286819096065032,0.17282474992994992,0.9147160681752663,0.6610442794950231,0.3523760309761939,0.3370353657894279,2.3281459494347194,0.9096095259214338,0.6610442794950231,False,2.403784313979984
union44,44,balanced350,union,general,8,False,0.8,0.85,2,4,256,188,0.947005710448833,0.9096095259214338,0.27878147780574464,0.17282474992994992,0.9046754679869422,0.6610442794950231,0.36225996287913453,0.3370353657894279,2.3281459494347194,0.9096095259214338,0.6610442794950231,False,2.403784313979984
union44,44,balanced350,union,general,8,False,1.0,0.85,2,4,256,188,0.9451200504037076,0.9096095259214338,0.2829929662652368,0.17282474992994992,0.8972677303861366,0.6610442794950231,0.3688492508144283,0.3370353657894279,2.3281459494347194,0.9096095259214338,0.6610442794950231,False,2.403784313979984
union44,44,flex400,union,general,8,False,0.0,0.85,2,4,256,188,0.9288304664995267,0.9072854401205778,0.30082287807017544,0.17998045100381013,0.9326232976308895,0.6704108937335788,0.32654824783373637,0.33922232887281256,2.2713612269049253,0.9072854401205778,0.6704108937335788,False,2.407101356993241
union44,44,flex400,union,general,8,False,0.2,0.85,2,4,256,188,0.9378823515303014,0.9072854401205778,0.29010364556624735,0.17998045100381013,0.9272852979192515,0.6704108937335788,0.3343529064715874,0.33922232887281256,2.2713612269049253,0.9072854401205778,0.6704108937335788,False,2.407101356993241
union44,44,flex400,union,general,8,False,0.5,0.85,2,4,256,188,0.9463728201844229,0.9072854401205778,0.2740247968103551,0.17998045100381013,0.9181805663930399,0.6704108937335788,0.346059894428364,0.33922232887281256,2.2713612269049253,0.9072854401205778,0.6704108937335788,False,2.407101356993241
union44,44,flex400,union,general,8,False,0.8,0.85,2,4,256,188,0.9487584581680956,0.9072854401205778,0.26785566056447324,0.17998045100381013,0.9077585565163224,0.6704108937335788,0.3577668823851406,0.33922232887281256,2.2713612269049253,0.9072854401205778,0.6704108937335788,False,2.407101356993241
union44,44,flex400,union,general,8,False,1.0,0.85,2,4,256,188,0.9469573108958501,0.9072854401205778,0.2716100443076534,0.17998045100381013,0.9000787286260077,0.6704108937335788,0.36557154102299155,0.33922232887281256,2.2713612269049253,0.9072854401205778,0.6704108937335788,False,2.407101356993241
all52,52,flex400,union,general,8,False,1.0,1.15,2,4,256,188,0.907034119764216,0.9365938680402561,0.3366100999201886,0.1639960741290249,0.9143927650838073,0.6159419641407268,0.3420130825303291,0.3561447658288336,2.3466122059021854,0.907034119764216,0.6159419641407268,False,2.35198907767548
all52,52,flex400,union,general,8,False,1.0,1.0,2,4,256,188,0.907034119764216,0.9548733830508993,0.3366100999201886,0.1413073825351324,0.9143927650838073,0.6090612303686271,0.3420130825303291,0.36181690647986786,2.4033336124125273,0.907034119764216,0.6090612303686271,False,2.3476608265448093
all52,52,flex400,union,general,8,False,1.0,0.9,2,4,256,188,0.907034119764216,0.9457637721981663,0.3366100999201886,0.15399390885049527,0.9143927650838073,0.6041637659324837,0.3420130825303291,0.36542589749078475,2.4394235225216967,0.907034119764216,0.6041637659324837,False,2.340319034509724
all52,52,flex400,union,general,8,False,1.0,0.85,2,4,256,188,0.907034119764216,0.9379751154440901,0.3366100999201886,0.16025851853747838,0.9143927650838073,0.6016347825991346,0.3420130825303291,0.36717969687804974,2.456961516394346,0.907034119764216,0.6016347825991346,False,2.3365872898152373
all52,52,flex400,union,general,8,False,1.0,0.75,2,4,256,188,0.907034119764216,0.9191098213829174,0.3366100999201886,0.1716839965811283,0.9143927650838073,0.596436122850799,0.3420130825303291,0.37058756488486394,2.4910401964624884,0.907034119764216,0.596436122850799,False,2.3291636281593324
top36,36,reg500,union,general,8,False,0.0,0.9,2,4,256,188,0.928156395793215,0.9058124784485473,0.30273449375673567,0.16614724689563798,0.9255657621954988,0.7004045145203079,0.3418795959968121,0.32657076864271417,2.2128255594919453,0.9058124784485473,0.7004045145203079,False,2.4381217690866497
top36,36,reg500,union,general,8,False,0.2,0.9,2,4,256,188,0.9371082495197938,0.9058124784485473,0.29246762141339255,0.16614724689563798,0.9178135731305247,0.7004045145203079,0.351851746639971,0.32657076864271417,2.2128255594919453,0.9058124784485473,0.7004045145203079,False,2.4381217690866497
top36,36,reg500,union,general,8,False,0.5,0.9,2,4,256,188,0.9451073801943652,0.9058124784485473,0.2770673128983779,0.16614724689563798,0.9044667801013926,0.7004045145203079,0.3668099726047093,0.32657076864271417,2.2128255594919453,0.9058124784485473,0.7004045145203079,False,2.4381217690866497
top36,36,reg500,union,general,8,False,0.8,0.9,2,4,256,188,0.9465921309705808,0.9058124784485473,0.27713827828419846,0.16614724689563798,0.8890577757542556,0.7004045145203079,0.38176819856944755,0.32657076864271417,2.2128255594919453,0.9058124784485473,0.7004045145203079,False,2.4381217690866497
top36,36,reg500,union,general,8,False,1.0,0.9,2,4,256,188,0.94396286487786,0.9058124784485473,0.28281653528505146,0.16614724689563798,0.8776394332350503,0.7004045145203079,0.3917403492126065,0.32657076864271417,2.2128255594919453,0.9058124784485473,0.7004045145203079,False,2.4381217690866497
top36,36,flex400,union,general,8,False,0.0,1.15,2,4,256,188,0.9257083761245596,0.9047244891093399,0.31642737737511867,0.1839624834456579,0.9414337103918032,0.7388414437627451,0.3080903240796179,0.31362564623530453,1.9981941836661958,0.9047244891093399,0.7388414437627451,False,2.4736522025292804
top36,36,flex400,union,general,8,False,0.2,1.15,2,4,256,188,0.9349631354183265,0.9047244891093399,0.30617927395492567,0.1839624834456579,0.932694059605403,0.7388414437627451,0.3215945649377892,0.31362564623530453,1.9981941836661958,0.9047244891093399,0.7388414437627451,False,2.4736522025292804
top36,36,flex400,union,general,8,False,0.5,1.15,2,4,256,188,0.9431381300618042,0.9047244891093399,0.2908071188246362,0.1839624834456579,0.9165773218271617,0.7388414437627451,0.34185092622504615,0.31362564623530453,1.9981941836661958,0.9047244891093399,0.7388414437627451,False,2.4736522025292804
top36,36,flex400,union,general,8,False,0.8,1.15,2,4,256,188,0.9444645515486746,0.9047244891093399,0.2903033211050335,0.1839624834456579,0.8968518701305515,0.7388414437627451,0.3621072875123031,0.31362564623530453,1.9981941836661958,0.9047244891093399,0.7388414437627451,False,2.4736522025292804
top36,36,flex400,union,general,8,False,1.0,1.15,2,4,256,188,0.9415440696751397,0.9047244891093399,0.2966032635191852,0.1839624834456579,0.8816967279337175,0.7388414437627451,0.37561152837047435,0.31362564623530453,1.9981941836661958,0.9047244891093399,0.7388414437627451,False,2.4736522025292804
top36,36,balanced350,union,general,8,False,0.0,0.9,2,4,256,188,0.9303348668674932,0.9014797591789612,0.30623234787472964,0.17056140173015916,0.929430653308785,0.7022608229682477,0.33699303427059213,0.32283969460915446,2.1991050949377886,0.9014797591789612,0.7022608229682477,False,2.4312101768752727
top36,36,balanced350,union,general,8,False,0.2,0.9,2,4,256,188,0.9385119098921538,0.9014797591789612,0.2963730522027395,0.17056140173015916,0.9208618994599521,0.7022608229682477,0.3494432092167328,0.32283969460915446,2.1991050949377886,0.9014797591789612,0.7022608229682477,False,2.4312101768752727
top36,36,balanced350,union,general,8,False,0.5,0.9,2,4,256,188,0.9456976479239291,0.9014797591789612,0.28158410869475453,0.17056140173015916,0.9053015212516016,0.7022608229682477,0.36811847163594374,0.32283969460915446,2.1991050949377886,0.9014797591789612,0.7022608229682477,False,2.4312101768752727
top36,36,balanced350,union,general,8,False,0.8,0.9,2,4,256,188,0.9467875941494456,0.9014797591789612,0.28273082836764146,0.17056140173015916,0.8864924461211299,0.7022608229682477,0.3867937340551547,0.32283969460915446,2.1991050949377886,0.9014797591789612,0.7022608229682477,False,2.4312101768752727
top36,36,balanced350,union,general,8,False,1.0,0.9,2,4,256,188,0.9441276739629795,0.9014797591789612,0.28835227275981085,0.17056140173015916,0.8721482310774147,0.7022608229682477,0.39924390900129536,0.32283969460915446,2.1991050949377886,0.9014797591789612,0.7022608229682477,False,2.4312101768752727
top36,36,reg500,union,general,8,False,0.0,0.85,2,4,256,188,0.928156395793215,0.8999046952205759,0.30273449375673567,0.16826354848820582,0.9255657621954988,0.6869510022178076,0.3418795959968121,0.33231185558092236,2.2702364288740275,0.8999046952205759,0.6869510022178076,False,2.4116740820485902
top36,36,reg500,union,general,8,False,0.2,0.85,2,4,256,188,0.9371082495197938,0.8999046952205759,0.29246762141339255,0.16826354848820582,0.9178135731305247,0.6869510022178076,0.351851746639971,0.33231185558092236,2.2702364288740275,0.8999046952205759,0.6869510022178076,False,2.4116740820485902
top36,36,reg500,union,general,8,False,0.5,0.85,2,4,256,188,0.9451073801943652,0.8999046952205759,0.2770673128983779,0.16826354848820582,0.9044667801013926,0.6869510022178076,0.3668099726047093,0.33231185558092236,2.2702364288740275,0.8999046952205759,0.6869510022178076,False,2.4116740820485902
top36,36,reg500,union,general,8,False,0.8,0.85,2,4,256,188,0.9465921309705808,0.8999046952205759,0.27713827828419846,0.16826354848820582,0.8890577757542556,0.6869510022178076,0.38176819856944755,0.33231185558092236,2.2702364288740275,0.8999046952205759,0.6869510022178076,False,2.4116740820485902
top36,36,reg500,union,general,8,False,1.0,0.85,2,4,256,188,0.94396286487786,0.8999046952205759,0.28281653528505146,0.16826354848820582,0.8776394332350503,0.6869510022178076,0.3917403492126065,0.33231185558092236,2.2702364288740275,0.8999046952205759,0.6869510022178076,False,2.4116740820485902
top36,36,balanced350,union,general,8,False,0.0,0.85,2,4,256,188,0.9303348668674932,0.895306147368561,0.30623234787472964,0.17274804010562747,0.929430653308785,0.6902655240649157,0.33699303427059213,0.32793850102219313,2.250093159068176,0.895306147368561,0.6902655240649157,False,2.4057748376328645
top36,36,balanced350,union,general,8,False,0.2,0.85,2,4,256,188,0.9385119098921538,0.895306147368561,0.2963730522027395,0.17274804010562747,0.9208618994599521,0.6902655240649157,0.3494432092167328,0.32793850102219313,2.250093159068176,0.895306147368561,0.6902655240649157,False,2.4057748376328645
top36,36,balanced350,union,general,8,False,0.5,0.85,2,4,256,188,0.9456976479239291,0.895306147368561,0.28158410869475453,0.17274804010562747,0.9053015212516016,0.6902655240649157,0.36811847163594374,0.32793850102219313,2.250093159068176,0.895306147368561,0.6902655240649157,False,2.4057748376328645
top36,36,balanced350,union,general,8,False,0.8,0.85,2,4,256,188,0.9467875941494456,0.895306147368561,0.28273082836764146,0.17274804010562747,0.8864924461211299,0.6902655240649157,0.3867937340551547,0.32793850102219313,2.250093159068176,0.895306147368561,0.6902655240649157,False,2.4057748376328645
top36,36,balanced350,union,general,8,False,1.0,0.85,2,4,256,188,0.9441276739629795,0.895306147368561,0.28835227275981085,0.17274804010562747,0.8721482310774147,0.6902655240649157,0.39924390900129536,0.32793850102219313,2.250093159068176,0.895306147368561,0.6902655240649157,False,2.4057748376328645
union44,44,balanced350,union,general,8,False,0.0,0.75,2,4,256,188,0.9240371553985818,0.8939132608954893,0.31502855462194596,0.17890715058702825,0.9285943852547818,0.6382853864211546,0.33590281113795945,0.34640422929234405,2.4218345844638813,0.8939132608954893,0.6382853864211546,False,2.347315201230227
union44,44,balanced350,union,general,8,False,0.2,0.75,2,4,256,188,0.9343559734457575,0.8939132608954893,0.3037447711991803,0.17890715058702825,0.9234714609081293,0.6382853864211546,0.3424920990732532,0.34640422929234405,2.4218345844638813,0.8939132608954893,0.6382853864211546,False,2.347315201230227
union44,44,balanced350,union,general,8,False,0.5,0.75,2,4,256,188,0.9441133514107549,0.8939132608954893,0.286819096065032,0.17890715058702825,0.9147160681752663,0.6382853864211546,0.3523760309761939,0.34640422929234405,2.4218345844638813,0.8939132608954893,0.6382853864211546,False,2.347315201230227
union44,44,balanced350,union,general,8,False,0.8,0.75,2,4,256,188,0.947005710448833,0.8939132608954893,0.27878147780574464,0.17890715058702825,0.9046754679869422,0.6382853864211546,0.36225996287913453,0.34640422929234405,2.4218345844638813,0.8939132608954893,0.6382853864211546,False,2.347315201230227
union44,44,balanced350,union,general,8,False,1.0,0.75,2,4,256,188,0.9451200504037076,0.8939132608954893,0.2829929662652368,0.17890715058702825,0.8972677303861366,0.6382853864211546,0.3688492508144283,0.34640422929234405,2.4218345844638813,0.8939132608954893,0.6382853864211546,False,2.347315201230227
union44,44,flex400,union,general,8,False,0.0,0.75,2,4,256,188,0.9288304664995267,0.8909424868845958,0.30082287807017544,0.18624368186811735,0.9326232976308895,0.6567386550130418,0.32654824783373637,0.34510458437035585,2.330183781880358,0.8909424868845958,0.6567386550130418,False,2.358921388846462
union44,44,flex400,union,general,8,False,0.2,0.75,2,4,256,188,0.9378823515303014,0.8909424868845958,0.29010364556624735,0.18624368186811735,0.9272852979192515,0.6567386550130418,0.3343529064715874,0.34510458437035585,2.330183781880358,0.8909424868845958,0.6567386550130418,False,2.358921388846462
union44,44,flex400,union,general,8,False,0.5,0.75,2,4,256,188,0.9463728201844229,0.8909424868845958,0.2740247968103551,0.18624368186811735,0.9181805663930399,0.6567386550130418,0.346059894428364,0.34510458437035585,2.330183781880358,0.8909424868845958,0.6567386550130418,False,2.358921388846462
union44,44,flex400,union,general,8,False,0.8,0.75,2,4,256,188,0.9487584581680956,0.8909424868845958,0.26785566056447324,0.18624368186811735,0.9077585565163224,0.6567386550130418,0.3577668823851406,0.34510458437035585,2.330183781880358,0.8909424868845958,0.6567386550130418,False,2.358921388846462
union44,44,flex400,union,general,8,False,1.0,0.75,2,4,256,188,0.9469573108958501,0.8909424868845958,0.2716100443076534,0.18624368186811735,0.9000787286260077,0.6567386550130418,0.36557154102299155,0.34510458437035585,2.330183781880358,0.8909424868845958,0.6567386550130418,False,2.358921388846462
top36,36,reg500,union,general,8,False,0.0,0.75,2,4,256,188,0.928156395793215,0.8885331731764552,0.30273449375673567,0.17215593774827967,0.9255657621954988,0.6599002693804721,0.3418795959968121,0.3433318485983997,2.3804363590488005,0.8885331731764552,0.6599002693804721,False,2.3596434477813806
top36,36,reg500,union,general,8,False,0.2,0.75,2,4,256,188,0.9371082495197938,0.8885331731764552,0.29246762141339255,0.17215593774827967,0.9178135731305247,0.6599002693804721,0.351851746639971,0.3433318485983997,2.3804363590488005,0.8885331731764552,0.6599002693804721,False,2.3596434477813806
top36,36,reg500,union,general,8,False,0.5,0.75,2,4,256,188,0.9451073801943652,0.8885331731764552,0.2770673128983779,0.17215593774827967,0.9044667801013926,0.6599002693804721,0.3668099726047093,0.3433318485983997,2.3804363590488005,0.8885331731764552,0.6599002693804721,False,2.3596434477813806
top36,36,reg500,union,general,8,False,0.8,0.75,2,4,256,188,0.9465921309705808,0.8885331731764552,0.27713827828419846,0.17215593774827967,0.8890577757542556,0.6599002693804721,0.38176819856944755,0.3433318485983997,2.3804363590488005,0.8885331731764552,0.6599002693804721,False,2.3596434477813806
top36,36,reg500,union,general,8,False,1.0,0.75,2,4,256,188,0.94396286487786,0.8885331731764552,0.28281653528505146,0.17215593774827967,0.8776394332350503,0.6599002693804721,0.3917403492126065,0.3433318485983997,2.3804363590488005,0.8885331731764552,0.6599002693804721,False,2.3596434477813806
all52,52,flex400,union,general,8,False,0.0,0.6,2,4,256,188,0.9223720362542392,0.8883143631160195,0.3262078444687304,0.18523507050532512,0.935367356834063,0.5883413553361156,0.3223213656917215,0.3754548398697201,2.5397129463110497,0.8883143631160195,0.5883413553361156,False,2.2808665950118976
all52,52,flex400,union,general,8,False,0.2,0.6,2,4,256,188,0.9306477966967517,0.8883143631160195,0.31314583338281304,0.18523507050532512,0.931950687938311,0.5883413553361156,0.326259709059443,0.3754548398697201,2.5397129463110497,0.8883143631160195,0.5883413553361156,False,2.2808665950118976
all52,52,flex400,union,general,8,False,0.5,0.6,2,4,256,188,0.9324270526037857,0.8883143631160195,0.31173113379831635,0.18523507050532512,0.9260960757312776,0.5883413553361156,0.3321672241110253,0.3754548398697201,2.5397129463110497,0.8883143631160195,0.5883413553361156,False,2.2808665950118976
all52,52,flex400,union,general,8,False,0.8,0.6,2,4,256,188,0.9214450468027378,0.8883143631160195,0.3266585134714397,0.18523507050532512,0.9193659328881576,0.5883413553361156,0.33807473916260755,0.3754548398697201,2.5397129463110497,0.8883143631160195,0.5883413553361156,False,2.2808665950118976
all52,52,flex400,union,general,8,False,1.0,0.6,2,4,256,188,0.907034119764216,0.8883143631160195,0.3366100999201886,0.18523507050532512,0.9143927650838073,0.5883413553361156,0.3420130825303291,0.3754548398697201,2.5397129463110497,0.8883143631160195,0.5883413553361156,False,2.2808665950118976
union44,44,reg500,union,general,8,False,0.0,0.6,2,4,256,188,0.9273841381061635,0.8880216503838384,0.29642882501913437,0.17446673705969087,0.9307749630619664,0.6007617050203141,0.3300933735445143,0.36077616872502805,2.5915382297277363,0.8880216503838384,0.6007617050203141,False,2.2965185699202832
union44,44,reg500,union,general,8,False,0.2,0.6,2,4,256,188,0.9381803587667917,0.8880216503838384,0.28469124015015396,0.17446673705969087,0.9258523667166549,0.6007617050203141,0.3361840273966116,0.36077616872502805,2.5915382297277363,0.8880216503838384,0.6007617050203141,False,2.2965185699202832
union44,44,reg500,union,general,8,False,0.5,0.6,2,4,256,188,0.9485979348884594,0.8880216503838384,0.2670848628466833,0.17446673705969087,0.9176135097606624,0.6007617050203141,0.3453200081747574,0.36077616872502805,2.5915382297277363,0.8880216503838384,0.6007617050203141,False,2.2965185699202832
union44,44,reg500,union,general,8,False,0.8,0.6,2,4,256,188,0.9520834051669974,0.8880216503838384,0.2591734538871315,0.17446673705969087,0.9083486978790388,0.6007617050203141,0.3544559889529033,0.36077616872502805,2.5915382297277363,0.8880216503838384,0.6007617050203141,False,2.2965185699202832
union44,44,reg500,union,general,8,False,1.0,0.6,2,4,256,188,0.9505558821065063,0.8880216503838384,0.262124229431351,0.17446673705969087,0.9016021816659394,0.6007617050203141,0.3605466428050006,0.36077616872502805,2.5915382297277363,0.8880216503838384,0.6007617050203141,False,2.2965185699202832
top36,36,flex400,union,general,8,False,0.0,1.0,2,4,256,188,0.9257083761245596,0.8854831555824132,0.31642737737511867,0.19210755646624975,0.9414337103918032,0.71886317206044,0.3080903240796179,0.32312142353615636,2.093151956674714,0.8854831555824132,0.71886317206044,False,2.4125451362249053
top36,36,flex400,union,general,8,False,0.2,1.0,2,4,256,188,0.9349631354183265,0.8854831555824132,0.30617927395492567,0.19210755646624975,0.932694059605403,0.71886317206044,0.3215945649377892,0.32312142353615636,2.093151956674714,0.8854831555824132,0.71886317206044,False,2.4125451362249053
top36,36,flex400,union,general,8,False,0.5,1.0,2,4,256,188,0.9431381300618042,0.8854831555824132,0.2908071188246362,0.19210755646624975,0.9165773218271617,0.71886317206044,0.34185092622504615,0.32312142353615636,2.093151956674714,0.8854831555824132,0.71886317206044,False,2.4125451362249053
top36,36,flex400,union,general,8,False,0.8,1.0,2,4,256,188,0.9444645515486746,0.8854831555824132,0.2903033211050335,0.19210755646624975,0.8968518701305515,0.71886317206044,0.3621072875123031,0.32312142353615636,2.093151956674714,0.8854831555824132,0.71886317206044,False,2.4125451362249053
top36,36,flex400,union,general,8,False,1.0,1.0,2,4,256,188,0.9415440696751397,0.8854831555824132,0.2966032635191852,0.19210755646624975,0.8816967279337175,0.71886317206044,0.37561152837047435,0.32312142353615636,2.093151956674714,0.8854831555824132,0.71886317206044,False,2.4125451362249053
top36,36,balanced350,union,general,8,False,0.0,0.75,2,4,256,188,0.9303348668674932,0.8834563076985217,0.30623234787472964,0.176753056888432,0.929430653308785,0.666223303414302,0.33699303427059213,0.337756521359181,2.348273362438054,0.8834563076985217,0.666223303414302,False,2.355959482074203
top36,36,balanced350,union,general,8,False,0.2,0.75,2,4,256,188,0.9385119098921538,0.8834563076985217,0.2963730522027395,0.176753056888432,0.9208618994599521,0.666223303414302,0.3494432092167328,0.337756521359181,2.348273362438054,0.8834563076985217,0.666223303414302,False,2.355959482074203
top36,36,balanced350,union,general,8,False,0.5,0.75,2,4,256,188,0.9456976479239291,0.8834563076985217,0.28158410869475453,0.176753056888432,0.9053015212516016,0.666223303414302,0.36811847163594374,0.337756521359181,2.348273362438054,0.8834563076985217,0.666223303414302,False,2.355959482074203
top36,36,balanced350,union,general,8,False,0.8,0.75,2,4,256,188,0.9467875941494456,0.8834563076985217,0.28273082836764146,0.176753056888432,0.8864924461211299,0.666223303414302,0.3867937340551547,0.337756521359181,2.348273362438054,0.8834563076985217,0.666223303414302,False,2.355959482074203
top36,36,balanced350,union,general,8,False,1.0,0.75,2,4,256,188,0.9441276739629795,0.8834563076985217,0.28835227275981085,0.176753056888432,0.8721482310774147,0.666223303414302,0.39924390900129536,0.337756521359181,2.348273362438054,0.8834563076985217,0.666223303414302,False,2.355959482074203
all52,52,balanced350,union,general,8,False,0.0,0.4,2,4,256,188,0.933984065861343,0.8749332643808535,0.2913762270783384,0.18146039578292938,0.9280708482310502,0.5266342065771623,0.3401887519338635,0.3861379523383531,2.8119333844869363,0.8749332643808535,0.5266342065771623,False,2.191360983120677
all52,52,balanced350,union,general,8,False,0.2,0.4,2,4,256,188,0.9426985602715341,0.8749332643808535,0.27828928221053223,0.18146039578292938,0.9252915735905805,0.5266342065771623,0.34303384835198125,0.3861379523383531,2.8119333844869363,0.8749332643808535,0.5266342065771623,False,2.191360983120677
all52,52,balanced350,union,general,8,False,0.5,0.4,2,4,256,188,0.9447137829845619,0.8749332643808535,0.2755427644394611,0.18146039578292938,0.9202658610048648,0.5266342065771623,0.3473014929791578,0.3861379523383531,2.8119333844869363,0.8749332643808535,0.5266342065771623,False,2.191360983120677
all52,52,balanced350,union,general,8,False,0.8,0.4,2,4,256,188,0.933461183014879,0.8749332643808535,0.29120939394799605,0.18146039578292938,0.9142119876691363,0.5266342065771623,0.35156913760633446,0.3861379523383531,2.8119333844869363,0.8749332643808535,0.5266342065771623,False,2.191360983120677
all52,52,balanced350,union,general,8,False,1.0,0.4,2,4,256,188,0.9185884371002512,0.8749332643808535,0.30165381362035265,0.18146039578292938,0.90960487169531,0.5266342065771623,0.3544142340244522,0.3861379523383531,2.8119333844869363,0.8749332643808535,0.5266342065771623,False,2.191360983120677
all52,52,reg500,union,general,8,False,0.0,0.4,2,4,256,188,0.9291523700847188,0.874750463109318,0.30381041471466963,0.18128887045258738,0.9297745594845109,0.5343801500495577,0.34580944023933274,0.38142494353395545,2.8144263354105847,0.874750463109318,0.5343801500495577,False,2.199474004170212
all52,52,reg500,union,general,8,False,0.2,0.4,2,4,256,188,0.9386031337974124,0.874750463109318,0.29077361457223927,0.18128887045258738,0.9266804808366375,0.5343801500495577,0.3492108221866151,0.38142494353395545,2.8144263354105847,0.874750463109318,0.5343801500495577,False,2.199474004170212
all52,52,reg500,union,general,8,False,0.5,0.4,2,4,256,188,0.940992090193147,0.874750463109318,0.2859526508515077,0.18128887045258738,0.9211995010144434,0.5343801500495577,0.3543128951075386,0.38142494353395545,2.8144263354105847,0.874750463109318,0.5343801500495577,False,2.199474004170212
all52,52,reg500,union,general,8,False,0.8,0.4,2,4,256,188,0.9292364195809145,0.874750463109318,0.30298429527074056,0.18128887045258738,0.9147106869717885,0.5343801500495577,0.35941496802846207,0.38142494353395545,2.8144263354105847,0.874750463109318,0.5343801500495577,False,2.199474004170212
all52,52,reg500,union,general,8,False,1.0,0.4,2,4,256,188,0.913541179723889,0.874750463109318,0.31433872488356257,0.18128887045258738,0.9098249030430957,0.5343801500495577,0.3628163499757444,0.38142494353395545,2.8144263354105847,0.874750463109318,0.5343801500495577,False,2.199474004170212
top36,36,flex400,union,general,8,False,0.0,0.9,2,4,256,188,0.9257083761245596,0.8729598747386389,0.31642737737511867,0.19679331332897956,0.9414337103918032,0.7054236937596549,0.3080903240796179,0.3291100177751288,2.1530378990644388,0.8729598747386389,0.7054236937596549,False,2.3724579435713165
top36,36,flex400,union,general,8,False,0.2,0.9,2,4,256,188,0.9349631354183265,0.8729598747386389,0.30617927395492567,0.19679331332897956,0.932694059605403,0.7054236937596549,0.3215945649377892,0.3291100177751288,2.1530378990644388,0.8729598747386389,0.7054236937596549,False,2.3724579435713165
top36,36,flex400,union,general,8,False,0.5,0.9,2,4,256,188,0.9431381300618042,0.8729598747386389,0.2908071188246362,0.19679331332897956,0.9165773218271617,0.7054236937596549,0.34185092622504615,0.3291100177751288,2.1530378990644388,0.8729598747386389,0.7054236937596549,False,2.3724579435713165
top36,36,flex400,union,general,8,False,0.8,0.9,2,4,256,188,0.9444645515486746,0.8729598747386389,0.2903033211050335,0.19679331332897956,0.8968518701305515,0.7054236937596549,0.3621072875123031,0.3291100177751288,2.1530378990644388,0.8729598747386389,0.7054236937596549,False,2.3724579435713165
top36,36,flex400,union,general,8,False,1.0,0.9,2,4,256,188,0.9415440696751397,0.8729598747386389,0.2966032635191852,0.19679331332897956,0.8816967279337175,0.7054236937596549,0.37561152837047435,0.3291100177751288,2.1530378990644388,0.8729598747386389,0.7054236937596549,False,2.3724579435713165
top36,36,reg500,union,general,8,False,0.0,0.6,2,4,256,188,0.928156395793215,0.8727570283199513,0.30273449375673567,0.1772379770038859,0.9255657621954988,0.6193029552756815,0.3418795959968121,0.35877133376594816,2.5348312107242847,0.8727570283199513,0.6193029552756815,False,2.2844156153001087
