feature_set,xgb_set,warmup,max_rows,train_mode,pred_mode,shock_weight,blend,feature_count,n_spec_final,n_shock_final,wf_active,wf_ph_r2,wf_ec_r2,wf_min_r2,wf_ph_mae,wf_ec_mae,ho_active,ho_ph_r2,ho_ec_r2,ho_ph_mae,ho_ec_mae
current_union,current,45,4,concentrated_chem,concentrated_chem,3.0,0.5,44,178,12,39,0.793089122391466,0.7297915977542989,0.7297915977542989,0.5036935748462203,0.30309084515539175,34,0.9235306819872434,0.5555673775834116,0.32942637186533846,0.397733925891449
current_union,current,45,4,shock_or_acid,shock_or_acid,3.0,0.5,44,178,12,39,0.793089122391466,0.7297915977542989,0.7297915977542989,0.5036935748462203,0.30309084515539175,34,0.9235306819872434,0.5555673775834116,0.32942637186533846,0.397733925891449
current_union,current,50,4,chem_event,chem_event,3.0,0.5,44,178,12,36,0.8429002688952573,0.7296408271247686,0.7296408271247686,0.4602093425409518,0.312151648955805,34,0.9235306819872434,0.5555673775834116,0.32942637186533846,0.397733925891449
current_union,current,50,4,concentrated_chem,concentrated_chem,3.0,0.5,44,178,12,36,0.8429002688952573,0.7296408271247686,0.7296408271247686,0.4602093425409518,0.312151648955805,34,0.9235306819872434,0.5555673775834116,0.32942637186533846,0.397733925891449
current_union,current,50,4,shock_or_acid,shock_or_acid,3.0,0.5,44,178,12,36,0.8429002688952573,0.7296408271247686,0.7296408271247686,0.4602093425409518,0.312151648955805,34,0.9235306819872434,0.5555673775834116,0.32942637186533846,0.397733925891449
current_union,current,30,4,chem_event,chem_event,3.0,0.25,44,178,12,48,0.7295610815361552,0.7685010195074549,0.7295610815361552,0.517837567894472,0.28992792094079267,34,0.9300319192569165,0.49830747251678076,0.31575108537887725,0.4075541353417676
current_union,current,30,4,concentrated_chem,concentrated_chem,3.0,0.25,44,178,12,48,0.7295610815361552,0.7685010195074549,0.7295610815361552,0.517837567894472,0.28992792094079267,34,0.9300319192569165,0.49830747251678076,0.31575108537887725,0.4075541353417676
current_union,current,30,4,shock_or_acid,shock_or_acid,3.0,0.25,44,178,12,48,0.7295610815361552,0.7685010195074549,0.7295610815361552,0.517837567894472,0.28992792094079267,34,0.9300319192569165,0.49830747251678076,0.31575108537887725,0.4075541353417676
current_union,current,30,4,chem_event,chem_event,0.0,0.0,44,178,12,48,0.7265553723784538,0.8212288338408346,0.7265553723784538,0.5076993883170092,0.21861422388663163,34,0.9294751002116305,0.44055064995499393,0.3277498740050942,0.41422133772368375
current_union,current,30,4,chem_event,chem_event,3.0,0.0,44,178,12,48,0.7265553723784538,0.8212288338408346,0.7265553723784538,0.5076993883170092,0.21861422388663163,34,0.9294751002116305,0.44055064995499393,0.3277498740050942,0.41422133772368375
current_union,current,30,4,concentrated_chem,concentrated_chem,0.0,0.0,44,178,12,48,0.7265553723784538,0.8212288338408346,0.7265553723784538,0.5076993883170092,0.21861422388663163,34,0.9294751002116305,0.44055064995499393,0.3277498740050942,0.41422133772368375
current_union,current,30,4,concentrated_chem,concentrated_chem,3.0,0.0,44,178,12,48,0.7265553723784538,0.8212288338408346,0.7265553723784538,0.5076993883170092,0.21861422388663163,34,0.9294751002116305,0.44055064995499393,0.3277498740050942,0.41422133772368375
current_union,current,30,4,shock_or_acid,shock_or_acid,0.0,0.0,44,178,12,48,0.7265553723784538,0.8212288338408346,0.7265553723784538,0.5076993883170092,0.21861422388663163,34,0.9294751002116305,0.44055064995499393,0.3277498740050942,0.41422133772368375
current_union,current,30,4,shock_or_acid,shock_or_acid,3.0,0.0,44,178,12,48,0.7265553723784538,0.8212288338408346,0.7265553723784538,0.5076993883170092,0.21861422388663163,34,0.9294751002116305,0.44055064995499393,0.3277498740050942,0.41422133772368375
current_union,current,55,4,chem_event,chem_event,3.0,0.5,44,178,12,33,0.8761654890539283,0.7256167098188411,0.7256167098188411,0.4134997256717795,0.33097906759401274,34,0.9235306819872434,0.5555673775834116,0.32942637186533846,0.397733925891449
current_union,current,40,4,chem_event,chem_event,3.0,0.5,44,178,12,42,0.7361996726717154,0.7232085179764466,0.7232085179764466,0.5555670060322869,0.2989395509226689,34,0.9235306819872434,0.5555673775834116,0.32942637186533846,0.397733925891449
current_union,current,40,4,concentrated_chem,concentrated_chem,3.0,0.5,44,178,12,42,0.7361996726717154,0.7232085179764466,0.7232085179764466,0.5555670060322869,0.2989395509226689,34,0.9235306819872434,0.5555673775834116,0.32942637186533846,0.397733925891449
current_union,current,40,4,shock_or_acid,shock_or_acid,3.0,0.5,44,178,12,42,0.7361996726717154,0.7232085179764466,0.7232085179764466,0.5555670060322869,0.2989395509226689,34,0.9235306819872434,0.5555673775834116,0.32942637186533846,0.397733925891449
current_union,current,35,4,chem_event,chem_event,3.0,0.5,44,178,12,45,0.7186415025896475,0.7188550668844691,0.7186415025896475,0.5674172597376405,0.32234615319499343,34,0.9235306819872434,0.5555673775834116,0.32942637186533846,0.397733925891449
current_union,current,35,4,concentrated_chem,concentrated_chem,3.0,0.5,44,178,12,45,0.7186415025896475,0.7188550668844691,0.7186415025896475,0.5674172597376405,0.32234615319499343,34,0.9235306819872434,0.5555673775834116,0.32942637186533846,0.397733925891449
current_union,current,35,4,shock_or_acid,shock_or_acid,3.0,0.5,44,178,12,45,0.7186415025896475,0.7188550668844691,0.7186415025896475,0.5674172597376405,0.32234615319499343,34,0.9235306819872434,0.5555673775834116,0.32942637186533846,0.397733925891449
current_union,current,45,4,chem_event,chem_event,0.0,0.5,44,178,12,39,0.7960128570766957,0.6994566354699571,0.6994566354699571,0.5022131966571379,0.30863095604333357,34,0.9209201531606503,0.5469073080817353,0.3366660398001296,0.40250917615308685
current_union,current,45,4,concentrated_chem,concentrated_chem,0.0,0.5,44,178,12,39,0.7960128570766957,0.6994566354699571,0.6994566354699571,0.5022131966571379,0.30863095604333357,34,0.9209201531606503,0.5469073080817353,0.3366660398001296,0.40250917615308685
current_union,current,45,4,shock_or_acid,shock_or_acid,0.0,0.5,44,178,12,39,0.7960128570766957,0.6994566354699571,0.6994566354699571,0.5022131966571379,0.30863095604333357,34,0.9209201531606503,0.5469073080817353,0.3366660398001296,0.40250917615308685
current_union,current,50,4,chem_event,chem_event,0.0,0.5,44,178,12,36,0.8459422517662563,0.698925342231981,0.698925342231981,0.4586035085731334,0.31816126076645374,34,0.9209201531606503,0.5469073080817353,0.3366660398001296,0.40250917615308685
current_union,current,50,4,concentrated_chem,concentrated_chem,0.0,0.5,44,178,12,36,0.8459422517662563,0.698925342231981,0.698925342231981,0.4586035085731334,0.31816126076645374,34,0.9209201531606503,0.5469073080817353,0.3366660398001296,0.40250917615308685
