kind,blend,gmin,gmax,wf_active,ho_active,wf_ph_r2,wf_ec_r2,wf_ph_mae,wf_ec_mae,ho_ph_r2,ho_ec_r2,ho_ph_mae,ho_ec_mae,sep21_ec_mae,min_wf,min_ho,ok_hold
ridge,0.9,2.5,26,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.950019333233729,0.8620425433377041,0.2911910310914956,0.19462025169238914,0.9299788634166587,0.825955273855608,0.8620425433377041,False
ridge,0.9,3.0,10,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.950019333233729,0.8620425433377041,0.2911910310914956,0.19462025169238914,0.9299788634166587,0.825955273855608,0.8620425433377041,False
ridge,0.9,3.0,26,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.950019333233729,0.8620425433377041,0.2911910310914956,0.19462025169238914,0.9299788634166587,0.825955273855608,0.8620425433377041,False
ridge,0.9,4.0,10,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.950019333233729,0.8620425433377041,0.2911910310914956,0.19462025169238914,0.9299788634166587,0.825955273855608,0.8620425433377041,False
ridge,0.9,4.0,26,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.950019333233729,0.8620425433377041,0.2911910310914956,0.19462025169238914,0.9299788634166587,0.825955273855608,0.8620425433377041,False
huber,0.8,2.25,10,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9405323943649364,0.8609478927371573,0.30634848589062746,0.19891032317235816,0.9728795782163489,0.825955273855608,0.8609478927371573,False
huber,0.8,2.25,26,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9405323943649364,0.8609478927371573,0.30634848589062746,0.19891032317235816,0.9728795782163489,0.825955273855608,0.8609478927371573,False
huber,0.8,2.5,10,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9405323943649364,0.8609478927371573,0.30634848589062746,0.19891032317235816,0.9728795782163489,0.825955273855608,0.8609478927371573,False
huber,0.8,2.5,26,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9405323943649364,0.8609478927371573,0.30634848589062746,0.19891032317235816,0.9728795782163489,0.825955273855608,0.8609478927371573,False
huber,0.8,3.0,10,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9405323943649364,0.8609478927371573,0.30634848589062746,0.19891032317235816,0.9728795782163489,0.825955273855608,0.8609478927371573,False
huber,0.8,3.0,26,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9405323943649364,0.8609478927371573,0.30634848589062746,0.19891032317235816,0.9728795782163489,0.825955273855608,0.8609478927371573,False
huber,0.8,4.0,10,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9405323943649364,0.8609478927371573,0.30634848589062746,0.19891032317235816,0.9728795782163489,0.825955273855608,0.8609478927371573,False
huber,0.8,4.0,26,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9405323943649364,0.8609478927371573,0.30634848589062746,0.19891032317235816,0.9728795782163489,0.825955273855608,0.8609478927371573,False
ridge,1.0,2.25,10,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9459544531344714,0.8573591772295098,0.2982307719763294,0.20309027862512594,1.0146791327440268,0.825955273855608,0.8573591772295098,False
ridge,1.0,2.25,26,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9459544531344714,0.8573591772295098,0.2982307719763294,0.20309027862512594,1.0146791327440268,0.825955273855608,0.8573591772295098,False
ridge,1.0,2.5,10,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9459544531344714,0.8573591772295098,0.2982307719763294,0.20309027862512594,1.0146791327440268,0.825955273855608,0.8573591772295098,False
ridge,1.0,2.5,26,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9459544531344714,0.8573591772295098,0.2982307719763294,0.20309027862512594,1.0146791327440268,0.825955273855608,0.8573591772295098,False
ridge,1.0,3.0,10,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9459544531344714,0.8573591772295098,0.2982307719763294,0.20309027862512594,1.0146791327440268,0.825955273855608,0.8573591772295098,False
ridge,1.0,3.0,26,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9459544531344714,0.8573591772295098,0.2982307719763294,0.20309027862512594,1.0146791327440268,0.825955273855608,0.8573591772295098,False
ridge,1.0,4.0,10,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9459544531344714,0.8573591772295098,0.2982307719763294,0.20309027862512594,1.0146791327440268,0.825955273855608,0.8573591772295098,False
ridge,1.0,4.0,26,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9459544531344714,0.8573591772295098,0.2982307719763294,0.20309027862512594,1.0146791327440268,0.825955273855608,0.8573591772295098,False
huber,0.9,2.25,10,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9314746806827457,0.8557898495814801,0.3192094051526369,0.20484962787193423,1.0322726252121097,0.825955273855608,0.8557898495814801,False
huber,0.9,2.25,26,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9314746806827457,0.8557898495814801,0.3192094051526369,0.20484962787193423,1.0322726252121097,0.825955273855608,0.8557898495814801,False
huber,0.9,2.5,10,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9314746806827457,0.8557898495814801,0.3192094051526369,0.20484962787193423,1.0322726252121097,0.825955273855608,0.8557898495814801,False
huber,0.9,2.5,26,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9314746806827457,0.8557898495814801,0.3192094051526369,0.20484962787193423,1.0322726252121097,0.825955273855608,0.8557898495814801,False
huber,0.9,3.0,10,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9314746806827457,0.8557898495814801,0.3192094051526369,0.20484962787193423,1.0322726252121097,0.825955273855608,0.8557898495814801,False
huber,0.9,3.0,26,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9314746806827457,0.8557898495814801,0.3192094051526369,0.20484962787193423,1.0322726252121097,0.825955273855608,0.8557898495814801,False
huber,0.9,4.0,10,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9314746806827457,0.8557898495814801,0.3192094051526369,0.20484962787193423,1.0322726252121097,0.825955273855608,0.8557898495814801,False
huber,0.9,4.0,26,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9314746806827457,0.8557898495814801,0.3192094051526369,0.20484962787193423,1.0322726252121097,0.825955273855608,0.8557898495814801,False
ridge,0.85,2.25,10,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.951586537585358,0.8541971449305166,0.2883294583786224,0.21139639461321863,1.0977402926249538,0.825955273855608,0.8541971449305166,False
ridge,0.85,2.25,26,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.951586537585358,0.8541971449305166,0.2883294583786224,0.21139639461321863,1.0977402926249538,0.825955273855608,0.8541971449305166,False
ridge,0.85,2.5,10,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.951586537585358,0.8541971449305166,0.2883294583786224,0.21139639461321863,1.0977402926249538,0.825955273855608,0.8541971449305166,False
ridge,0.85,2.5,26,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.951586537585358,0.8541971449305166,0.2883294583786224,0.21139639461321863,1.0977402926249538,0.825955273855608,0.8541971449305166,False
ridge,0.85,3.0,10,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.951586537585358,0.8541971449305166,0.2883294583786224,0.21139639461321863,1.0977402926249538,0.825955273855608,0.8541971449305166,False
ridge,0.85,3.0,26,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.951586537585358,0.8541971449305166,0.2883294583786224,0.21139639461321863,1.0977402926249538,0.825955273855608,0.8541971449305166,False
ridge,0.85,4.0,10,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.951586537585358,0.8541971449305166,0.2883294583786224,0.21139639461321863,1.0977402926249538,0.825955273855608,0.8541971449305166,False
ridge,0.85,4.0,26,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.951586537585358,0.8541971449305166,0.2883294583786224,0.21139639461321863,1.0977402926249538,0.825955273855608,0.8541971449305166,False
ridge,0.8,2.25,10,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9528435847837197,0.8412886493244162,0.28546788572395687,0.23034514020792302,1.2872277485719974,0.825955273855608,0.8412886493244162,False
ridge,0.8,2.25,26,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9528435847837197,0.8412886493244162,0.28546788572395687,0.23034514020792302,1.2872277485719974,0.825955273855608,0.8412886493244162,False
ridge,0.8,2.5,10,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9528435847837197,0.8412886493244162,0.28546788572395687,0.23034514020792302,1.2872277485719974,0.825955273855608,0.8412886493244162,False
ridge,0.8,2.5,26,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9528435847837197,0.8412886493244162,0.28546788572395687,0.23034514020792302,1.2872277485719974,0.825955273855608,0.8412886493244162,False
ridge,0.8,3.0,10,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9528435847837197,0.8412886493244162,0.28546788572395687,0.23034514020792302,1.2872277485719974,0.825955273855608,0.8412886493244162,False
ridge,0.8,3.0,26,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9528435847837197,0.8412886493244162,0.28546788572395687,0.23034514020792302,1.2872277485719974,0.825955273855608,0.8412886493244162,False
ridge,0.8,4.0,10,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9528435847837197,0.8412886493244162,0.28546788572395687,0.23034514020792302,1.2872277485719974,0.825955273855608,0.8412886493244162,False
ridge,0.8,4.0,26,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9528435847837197,0.8412886493244162,0.28546788572395687,0.23034514020792302,1.2872277485719974,0.825955273855608,0.8412886493244162,False
huber,0.7,2.25,10,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9473062432261101,0.8350850684826419,0.2980152654440473,0.23746044334622968,1.358380779955064,0.825955273855608,0.8350850684826419,False
huber,0.7,2.25,26,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9473062432261101,0.8350850684826419,0.2980152654440473,0.23746044334622968,1.358380779955064,0.825955273855608,0.8350850684826419,False
huber,0.7,2.5,10,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9473062432261101,0.8350850684826419,0.2980152654440473,0.23746044334622968,1.358380779955064,0.825955273855608,0.8350850684826419,False
huber,0.7,2.5,26,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9473062432261101,0.8350850684826419,0.2980152654440473,0.23746044334622968,1.358380779955064,0.825955273855608,0.8350850684826419,False
huber,0.7,3.0,10,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9473062432261101,0.8350850684826419,0.2980152654440473,0.23746044334622968,1.358380779955064,0.825955273855608,0.8350850684826419,False
huber,0.7,3.0,26,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9473062432261101,0.8350850684826419,0.2980152654440473,0.23746044334622968,1.358380779955064,0.825955273855608,0.8350850684826419,False
huber,0.7,4.0,10,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9473062432261101,0.8350850684826419,0.2980152654440473,0.23746044334622968,1.358380779955064,0.825955273855608,0.8350850684826419,False
huber,0.7,4.0,26,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9473062432261101,0.8350850684826419,0.2980152654440473,0.23746044334622968,1.358380779955064,0.825955273855608,0.8350850684826419,False
ridge,0.6,1.0,10,0,4,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9561093717362724,0.8328258922243306,0.27103138006037925,0.265863765291749,1.6424140518623447,0.825955273855608,0.8328258922243306,False
ridge,0.6,1.0,26,0,4,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9561093717362724,0.8328258922243306,0.27103138006037925,0.265863765291749,1.6424140518623447,0.825955273855608,0.8328258922243306,False
ridge,0.6,1.5,10,0,4,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9561093717362724,0.8328258922243306,0.27103138006037925,0.265863765291749,1.6424140518623447,0.825955273855608,0.8328258922243306,False
ridge,0.6,1.5,26,0,4,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9561093717362724,0.8328258922243306,0.27103138006037925,0.265863765291749,1.6424140518623447,0.825955273855608,0.8328258922243306,False
ridge,0.6,2.0,10,0,4,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9561093717362724,0.8328258922243306,0.27103138006037925,0.265863765291749,1.6424140518623447,0.825955273855608,0.8328258922243306,False
ridge,0.6,2.0,26,0,4,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9561093717362724,0.8328258922243306,0.27103138006037925,0.265863765291749,1.6424140518623447,0.825955273855608,0.8328258922243306,False
ridge,0.7,2.25,10,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9544272077924041,0.804330074262319,0.27974474029821056,0.26455818459532127,1.6293581924459801,0.825955273855608,0.804330074262319,False
ridge,0.7,2.25,26,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9544272077924041,0.804330074262319,0.27974474029821056,0.26455818459532127,1.6293581924459801,0.825955273855608,0.804330074262319,False
ridge,0.7,2.5,10,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9544272077924041,0.804330074262319,0.27974474029821056,0.26455818459532127,1.6293581924459801,0.825955273855608,0.804330074262319,False
ridge,0.7,2.5,26,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9544272077924041,0.804330074262319,0.27974474029821056,0.26455818459532127,1.6293581924459801,0.825955273855608,0.804330074262319,False
ridge,0.7,3.0,10,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9544272077924041,0.804330074262319,0.27974474029821056,0.26455818459532127,1.6293581924459801,0.825955273855608,0.804330074262319,False
ridge,0.7,3.0,26,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9544272077924041,0.804330074262319,0.27974474029821056,0.26455818459532127,1.6293581924459801,0.825955273855608,0.804330074262319,False
ridge,0.7,4.0,10,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9544272077924041,0.804330074262319,0.27974474029821056,0.26455818459532127,1.6293581924459801,0.825955273855608,0.804330074262319,False
ridge,0.7,4.0,26,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9544272077924041,0.804330074262319,0.27974474029821056,0.26455818459532127,1.6293581924459801,0.825955273855608,0.804330074262319,False
huber,1.0,2.25,10,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9201331021557654,0.8016236516251092,0.3328828318872875,0.26332243309700437,1.6170006774628112,0.825955273855608,0.8016236516251092,False
huber,1.0,2.25,26,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9201331021557654,0.8016236516251092,0.3328828318872875,0.26332243309700437,1.6170006774628112,0.825955273855608,0.8016236516251092,False
huber,1.0,2.5,10,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9201331021557654,0.8016236516251092,0.3328828318872875,0.26332243309700437,1.6170006774628112,0.825955273855608,0.8016236516251092,False
huber,1.0,2.5,26,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9201331021557654,0.8016236516251092,0.3328828318872875,0.26332243309700437,1.6170006774628112,0.825955273855608,0.8016236516251092,False
huber,1.0,3.0,10,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9201331021557654,0.8016236516251092,0.3328828318872875,0.26332243309700437,1.6170006774628112,0.825955273855608,0.8016236516251092,False
huber,1.0,3.0,26,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9201331021557654,0.8016236516251092,0.3328828318872875,0.26332243309700437,1.6170006774628112,0.825955273855608,0.8016236516251092,False
huber,1.0,4.0,10,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9201331021557654,0.8016236516251092,0.3328828318872875,0.26332243309700437,1.6170006774628112,0.825955273855608,0.8016236516251092,False
huber,1.0,4.0,26,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9201331021557654,0.8016236516251092,0.3328828318872875,0.26332243309700437,1.6170006774628112,0.825955273855608,0.8016236516251092,False
huber,0.5,1.0,10,0,4,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9546808987356211,0.7965565321580561,0.2795975167759722,0.2843170448490973,1.8269468474358277,0.825955273855608,0.7965565321580561,False
huber,0.5,1.0,26,0,4,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9546808987356211,0.7965565321580561,0.2795975167759722,0.2843170448490973,1.8269468474358277,0.825955273855608,0.7965565321580561,False
huber,0.5,1.5,10,0,4,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9546808987356211,0.7965565321580561,0.2795975167759722,0.2843170448490973,1.8269468474358277,0.825955273855608,0.7965565321580561,False
huber,0.5,1.5,26,0,4,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9546808987356211,0.7965565321580561,0.2795975167759722,0.2843170448490973,1.8269468474358277,0.825955273855608,0.7965565321580561,False
huber,0.5,2.0,10,0,4,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9546808987356211,0.7965565321580561,0.2795975167759722,0.2843170448490973,1.8269468474358277,0.825955273855608,0.7965565321580561,False
huber,0.5,2.0,26,0,4,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9546808987356211,0.7965565321580561,0.2795975167759722,0.2843170448490973,1.8269468474358277,0.825955273855608,0.7965565321580561,False
huber,0.6,2.25,10,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9517962271949484,0.7906698464642276,0.2896820451138825,0.2743390206070005,1.7271665525627722,0.825955273855608,0.7906698464642276,False
huber,0.6,2.25,26,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9517962271949484,0.7906698464642276,0.2896820451138825,0.2743390206070005,1.7271665525627722,0.825955273855608,0.7906698464642276,False
huber,0.6,2.5,10,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9517962271949484,0.7906698464642276,0.2896820451138825,0.2743390206070005,1.7271665525627722,0.825955273855608,0.7906698464642276,False
huber,0.6,2.5,26,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9517962271949484,0.7906698464642276,0.2896820451138825,0.2743390206070005,1.7271665525627722,0.825955273855608,0.7906698464642276,False
huber,0.6,3.0,10,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9517962271949484,0.7906698464642276,0.2896820451138825,0.2743390206070005,1.7271665525627722,0.825955273855608,0.7906698464642276,False
huber,0.6,3.0,26,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9517962271949484,0.7906698464642276,0.2896820451138825,0.2743390206070005,1.7271665525627722,0.825955273855608,0.7906698464642276,False
huber,0.6,4.0,10,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9517962271949484,0.7906698464642276,0.2896820451138825,0.2743390206070005,1.7271665525627722,0.825955273855608,0.7906698464642276,False
huber,0.6,4.0,26,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9517962271949484,0.7906698464642276,0.2896820451138825,0.2743390206070005,1.7271665525627722,0.825955273855608,0.7906698464642276,False
ridge,0.5,1.0,10,0,4,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9550222787469719,0.7693555046374655,0.2758907290889927,0.2975269647191582,1.9590460461364363,0.825955273855608,0.7693555046374655,False
ridge,0.5,1.0,26,0,4,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9550222787469719,0.7693555046374655,0.2758907290889927,0.2975269647191582,1.9590460461364363,0.825955273855608,0.7693555046374655,False
ridge,0.5,1.5,10,0,4,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9550222787469719,0.7693555046374655,0.2758907290889927,0.2975269647191582,1.9590460461364363,0.825955273855608,0.7693555046374655,False
ridge,0.5,1.5,26,0,4,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9550222787469719,0.7693555046374655,0.2758907290889927,0.2975269647191582,1.9590460461364363,0.825955273855608,0.7693555046374655,False
ridge,0.5,2.0,10,0,4,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9550222787469719,0.7693555046374655,0.2758907290889927,0.2975269647191582,1.9590460461364363,0.825955273855608,0.7693555046374655,False
ridge,0.5,2.0,26,0,4,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9550222787469719,0.7693555046374655,0.2758907290889927,0.2975269647191582,1.9590460461364363,0.825955273855608,0.7693555046374655,False
ridge,0.6,2.25,10,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9547702022358997,0.7577713297778419,0.2748252243034055,0.29438827082301705,1.9276590547229375,0.825955273855608,0.7577713297778419,False
ridge,0.6,2.25,26,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9547702022358997,0.7577713297778419,0.2748252243034055,0.29438827082301705,1.9276590547229375,0.825955273855608,0.7577713297778419,False
ridge,0.6,2.5,10,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9547702022358997,0.7577713297778419,0.2748252243034055,0.29438827082301705,1.9276590547229375,0.825955273855608,0.7577713297778419,False
ridge,0.6,2.5,26,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9547702022358997,0.7577713297778419,0.2748252243034055,0.29438827082301705,1.9276590547229375,0.825955273855608,0.7577713297778419,False
ridge,0.6,3.0,10,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9547702022358997,0.7577713297778419,0.2748252243034055,0.29438827082301705,1.9276590547229375,0.825955273855608,0.7577713297778419,False
ridge,0.6,3.0,26,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9547702022358997,0.7577713297778419,0.2748252243034055,0.29438827082301705,1.9276590547229375,0.825955273855608,0.7577713297778419,False
ridge,0.6,4.0,10,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9547702022358997,0.7577713297778419,0.2748252243034055,0.29438827082301705,1.9276590547229375,0.825955273855608,0.7577713297778419,False
ridge,0.6,4.0,26,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9547702022358997,0.7577713297778419,0.2748252243034055,0.29438827082301705,1.9276590547229375,0.825955273855608,0.7577713297778419,False
huber,0.5,2.25,10,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9540023463394627,0.7362365850754984,0.2813488247371515,0.3059749889172646,2.043526235665414,0.825955273855608,0.7362365850754984,False
huber,0.5,2.25,26,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9540023463394627,0.7362365850754984,0.2813488247371515,0.3059749889172646,2.043526235665414,0.825955273855608,0.7362365850754984,False
huber,0.5,2.5,10,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9540023463394627,0.7362365850754984,0.2813488247371515,0.3059749889172646,2.043526235665414,0.825955273855608,0.7362365850754984,False
huber,0.5,2.5,26,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9540023463394627,0.7362365850754984,0.2813488247371515,0.3059749889172646,2.043526235665414,0.825955273855608,0.7362365850754984,False
huber,0.5,3.0,10,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9540023463394627,0.7362365850754984,0.2813488247371515,0.3059749889172646,2.043526235665414,0.825955273855608,0.7362365850754984,False
huber,0.5,3.0,26,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9540023463394627,0.7362365850754984,0.2813488247371515,0.3059749889172646,2.043526235665414,0.825955273855608,0.7362365850754984,False
huber,0.5,4.0,10,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9540023463394627,0.7362365850754984,0.2813488247371515,0.3059749889172646,2.043526235665414,0.825955273855608,0.7362365850754984,False
huber,0.5,4.0,26,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9540023463394627,0.7362365850754984,0.2813488247371515,0.3059749889172646,2.043526235665414,0.825955273855608,0.7362365850754984,False
ridge,0.5,2.25,10,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9538725681339421,0.7062767058057884,0.27905226557571816,0.3203989082399514,2.187765428892281,0.825955273855608,0.7062767058057884,False
ridge,0.5,2.25,26,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9538725681339421,0.7062767058057884,0.27905226557571816,0.3203989082399514,2.187765428892281,0.825955273855608,0.7062767058057884,False
ridge,0.5,2.5,10,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9538725681339421,0.7062767058057884,0.27905226557571816,0.3203989082399514,2.187765428892281,0.825955273855608,0.7062767058057884,False
ridge,0.5,2.5,26,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9538725681339421,0.7062767058057884,0.27905226557571816,0.3203989082399514,2.187765428892281,0.825955273855608,0.7062767058057884,False
ridge,0.5,3.0,10,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9538725681339421,0.7062767058057884,0.27905226557571816,0.3203989082399514,2.187765428892281,0.825955273855608,0.7062767058057884,False
ridge,0.5,3.0,26,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9538725681339421,0.7062767058057884,0.27905226557571816,0.3203989082399514,2.187765428892281,0.825955273855608,0.7062767058057884,False
ridge,0.5,4.0,10,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9538725681339421,0.7062767058057884,0.27905226557571816,0.3203989082399514,2.187765428892281,0.825955273855608,0.7062767058057884,False
ridge,0.5,4.0,26,0,3,0.9273841388412758,0.825955273855608,0.2964287980397542,0.19300213098437696,0.9538725681339421,0.7062767058057884,0.27905226557571816,0.3203989082399514,2.187765428892281,0.825955273855608,0.7062767058057884,False
