kind,anchor_pos,target_pos,t0,t1,gap_h,ec0,ec1,ec_delta,ec_ratio,fert_salt_total_t0_t1,irr_total_t0_t1,salt_conc_t0_t1,salt_per_hour,irr_per_hour,ET0_sum_t0_t1,irr_to_et0,soil_temp_mean,temp_rh_balance,g_soil_minus_air,canopy,days_after_planting_t1,last_salt_event_mass,last_core_salt_event_mass,last_salt_event_irr,last_salt_event_conc_mass,event_to_target_h,event_to_t0_h,hrs_since_last_salt_event,irr_after_last_salt,no_flush_after_salt,post_salt_flush_ratio,salt_mass_last_2h,salt_conc_last_2h,salt_mass_per_ec0,last_salt_mass_per_ec0,last_salt_release_fast,last_salt_release_med,short_salt_shock_pressure,mass_shortgap_no_flush,event_conc_x_logmass,event_conc_x_logmass_fast,event_mass_x_conc_fast,concentrated_large_event_pressure,concentrated_large_event_per_ec0,short_high_mass_no_flush_flag,event_high_mass_conc_short_flag,low_ec_high_mass_flag,ec0_x_p48_salt,n24_salt_minus_p24_salt,prev_ec_slope,salt_event_pos,timing_balance,sep21_similarity_dist
skip26,95,98,2025-09-18 07:10:00,2025-09-18 12:00:00,4.833333333333333,0.47,0.98,0.51,1.9807692307692308,651.0999999999999,200.0,3.239303482587064,134.7103448275862,41.37931034482759,2.0948220170000003,91.12356193390599,28.868523850344825,46.11109156309676,-3.4266485634482784,1.0,112.0,325.54999999999995,325.54999999999995,100.0,3.223267326732673,1.5,3.3333333333333335,1.5,0.0,1.0,0.0,325.54999999999995,3.223267326732673,1142.280701754386,571.140350877193,119.76315207336303,223.74702471040098,3.7359661531607298,0.5781536513334574,18.658150698072355,6.863950052099415,386.0286550245874,3.6696989911469915,6.438068405521038,0.0,0.0,0.0,306.01699999999994,325.54999999999995,0.015726315789473682,0.6896551724137931,0.0,505.8528487489268
skip26,96,98,2025-09-18 09:40:00,2025-09-18 12:00:00,2.3333333333333335,0.795,0.98,0.18499999999999994,1.2189349112426036,325.54999999999995,100.0,3.223267326732673,139.52142857142854,42.857142857142854,1.2008124789999999,76.87503127036038,31.785352677142857,45.84596962494232,-0.5060758942857184,1.0,112.0,325.54999999999995,325.54999999999995,100.0,3.223267326732673,1.5,0.8333333333333334,1.5,0.0,1.0,0.0,325.54999999999995,3.223267326732673,363.7430167597765,363.7430167597765,119.76315207336303,223.74702471040098,2.379330399219682,1.8025834318724543,18.658150698072355,6.863950052099415,386.0286550245874,3.6696989911469915,4.100222336477086,0.0,0.0,0.0,517.6244999999999,325.54999999999995,0.13000000000000003,0.3571428571428572,0.0,505.91371849732
skip26,97,98,2025-09-18 10:30:00,2025-09-18 12:00:00,1.5,0.968,0.98,0.01200000000000001,1.0117878192534382,325.54999999999995,100.0,3.223267326732673,217.0333333333333,66.66666666666667,0.774085795,114.40524553999875,32.431830829999996,44.717566657224566,0.5318308299999934,1.0,112.0,325.54999999999995,325.54999999999995,100.0,3.223267326732673,1.5,0.0,1.5,0.0,1.0,0.0,325.54999999999995,3.223267326732673,304.8220973782771,304.8220973782771,119.76315207336303,223.74702471040098,1.993914519945333,2.734333033029797,18.658150698072355,6.863950052099415,386.0286550245874,3.6696989911469915,3.4360477445196547,0.0,0.0,0.0,630.2647999999999,325.54999999999995,0.2075999999999999,0.0,0.0,505.95157948349976
skip26,93,98,2025-09-17 13:30:00,2025-09-18 12:00:00,22.5,0.333,0.98,0.647,2.6892950391644908,651.0999999999999,733.3333334,0.886654561880467,28.937777777777775,32.59259259555556,2.8283193890000002,250.42805650049942,26.37613844133333,32.15297185108493,0.30895325614814695,1.0,112.0,325.54999999999995,325.54999999999995,100.0,3.223267326732673,1.5,21.0,1.5,0.0,1.0,0.0,325.54999999999995,3.223267326732673,1503.695150115473,751.8475750577365,119.76315207336303,223.74702471040098,4.9180154903039615,8.428986325993102e-05,18.658150698072355,6.863950052099415,386.0286550245874,3.6696989911469915,8.475055406805984,0.0,0.0,0.0,216.81629999999998,325.54999999999995,0.123,0.9333333333333333,0.0,505.97704528465357
skip26,94,98,2025-09-17 15:20:00,2025-09-18 12:00:00,20.666666666666668,0.221,0.98,0.759,3.800738007380074,651.0999999999999,733.3333334,0.886654561880467,31.50483870967741,35.48387097096774,2.567489661,274.91515491950764,25.82241263387097,31.46290240819026,-0.01371639838709271,1.0,112.0,325.54999999999995,325.54999999999995,100.0,3.223267326732673,1.5,19.166666666666668,1.5,0.0,1.0,0.0,325.54999999999995,3.223267326732673,2028.3489096573205,1014.1744548286603,119.76315207336303,223.74702471040098,6.633958589724659,0.00021080389177287074,18.658150698072355,6.863950052099415,386.0286550245874,3.6696989911469915,11.432084084570066,0.0,0.0,0.0,143.89309999999998,325.54999999999995,-0.061090909090909105,0.9274193548387097,0.0,505.9901868105704
skip26,81,88,2025-09-15 08:10:00,2025-09-16 10:00:00,25.833333333333332,0.198,0.414,0.21599999999999997,1.8709677419354838,750.0999999999999,833.3333334,0.8990411505474197,29.036129032258064,32.25806451870968,4.262574294999999,191.0187144216876,27.816282391677422,39.683806006337065,0.30995981103226455,1.0,110.0,325.54999999999995,325.54999999999995,100.0,3.223267326732673,1.5,24.333333333333332,1.5,0.0,1.0,0.0,325.54999999999995,3.223267326732673,2517.114093959731,1092.44966442953,119.76315207336303,223.74702471040098,7.14597552785777,1.626753951023056e-05,18.658150698072355,6.863950052099415,386.0286550245874,3.6696989911469915,12.31442614478856,0.0,0.0,1.0,64.4589,99.0,-0.007694117647058823,0.9419354838709677,0.0,505.9949491622336
skip26,86,88,2025-09-16 06:40:00,2025-09-16 10:00:00,3.3333333333333335,0.358,0.414,0.055999999999999994,1.1372549019607843,325.54999999999995,366.6666667,0.8854487759849999,97.66499999999998,110.00000001,0.9889577150000001,336.71341104369696,26.11536223,50.39414305588523,-5.556637769999998,1.0,110.0,325.54999999999995,325.54999999999995,100.0,3.223267326732673,1.5,1.8333333333333333,1.5,0.0,1.0,0.0,325.54999999999995,3.223267326732673,710.8078602620087,710.8078602620087,119.76315207336303,223.74702471040098,4.649564863103965,1.0933221181206625,18.658150698072355,6.863950052099415,386.0286550245874,3.6696989911469915,8.012443212111336,0.0,0.0,0.0,268.53579999999994,0.0,-0.0019230769230769247,0.55,0.0,505.99905552102535
skip26,85,88,2025-09-15 17:40:00,2025-09-16 10:00:00,16.333333333333332,0.383,0.414,0.030999999999999972,1.071593533487298,325.54999999999995,366.6666667,0.8854487759849999,19.93163265306122,22.448979593877553,1.4343418210000003,238.97325985745906,25.284509045816325,36.48832581861171,-0.7084501378571382,1.0,110.0,325.54999999999995,325.54999999999995,100.0,3.223267326732673,1.5,14.833333333333334,1.5,0.0,1.0,0.0,325.54999999999995,3.223267326732673,674.0165631469979,674.0165631469979,119.76315207336303,223.74702471040098,4.408904155903966,0.00164374332293186,18.658150698072355,6.863950052099415,386.0286550245874,3.6696989911469915,7.5977204785652,0.0,0.0,0.0,287.2883,0.0,0.02261538461538461,0.9081632653061225,0.0,506.0023907470329
skip26,92,98,2025-09-17 11:50:00,2025-09-18 12:00:00,24.166666666666668,0.128,0.98,0.852,5.786516853932585,651.0999999999999,733.3333334,0.886654561880467,26.942068965517237,30.344827588965515,3.341484427,213.08634368549474,26.920535780896554,33.03041497180192,0.5809495740000052,1.0,112.0,325.54999999999995,325.54999999999995,100.0,3.223267326732673,1.5,22.666666666666668,1.5,0.0,1.0,0.0,325.54999999999995,3.223267326732673,2855.7017543859643,1427.8508771929821,119.76315207336303,223.74702471040098,9.339915382901824,3.6632223568072595e-05,18.658150698072355,6.863950052099415,386.0286550245874,3.6696989911469915,16.095171013802595,0.0,0.0,0.0,83.34079999999999,325.54999999999995,-0.028999999999999998,0.9379310344827586,0.0,506.01526371682365
skip26,84,88,2025-09-15 15:30:00,2025-09-16 10:00:00,18.5,0.334,0.414,0.07999999999999996,1.2083333333333333,325.54999999999995,633.3333334,0.5132159747227307,17.597297297297295,34.23423423783784,1.5451916550000002,384.960215106367,25.939167055405402,36.372475397787355,-0.15290501666666145,1.0,110.0,325.54999999999995,325.54999999999995,100.0,3.223267326732673,1.5,17.0,1.5,0.0,1.0,0.0,325.54999999999995,3.223267326732673,750.1152073732717,750.1152073732717,119.76315207336303,223.74702471040098,4.906683657376994,0.0005563502825625007,18.658150698072355,6.863950052099415,386.0286550245874,3.6696989911469915,8.455527629370946,0.0,0.0,0.0,250.53339999999997,0.0,0.0015000000000000013,0.9189189189189189,0.0,506.04430572138045
