t0,t1,gap_hours,ph0,ec0,ph1_true,ec1_true,ph1_pred,ec1_pred,dph_true,dec_true,dph_pred,dec_pred,train_intervals,ph_abs_error,ec_abs_error,ph_signed_error,ec_signed_error
2025-09-14 12:20:00,2025-09-14 15:10:00,2.8333333333333335,9.65,0.316,9.95,0.156,9.372506016921001,0.2729016019788657,0.29999999999999893,-0.16,-0.2774939830790002,-0.04309839802113428,78,0.5774939830789982,0.1169016019788657,-0.5774939830789982,0.1169016019788657
2025-09-14 15:10:00,2025-09-14 18:00:00,2.8333333333333335,9.95,0.156,9.36,0.307,9.440853740426485,0.19889520638294994,-0.5899999999999999,0.151,-0.5091462595735143,0.042895206382949934,79,0.08085374042648574,0.10810479361705005,0.08085374042648574,-0.10810479361705005
2025-09-14 18:00:00,2025-09-15 08:10:00,14.166666666666666,9.36,0.307,7.92,0.198,8.559097055051256,0.3086206236000118,-1.4399999999999995,-0.10899999999999999,-0.800902944948744,0.0016206236000118036,80,0.6390970550512556,0.11062062360001179,0.6390970550512556,0.11062062360001179
2025-09-15 08:10:00,2025-09-15 12:00:00,3.8333333333333335,7.92,0.198,9.45,0.321,9.056803208734603,0.25276917655916226,1.5299999999999994,0.123,1.1368032087346027,0.05476917655916224,81,0.393196791265396,0.06823082344083775,-0.393196791265396,-0.06823082344083775
2025-09-15 12:00:00,2025-09-15 14:10:00,2.1666666666666665,9.45,0.321,10.13,0.332,9.381026661509345,0.35275385181834407,0.6800000000000015,0.01100000000000001,-0.06897333849065317,0.03175385181834409,82,0.7489733384906554,0.02075385181834405,-0.7489733384906554,0.02075385181834405
2025-09-15 14:10:00,2025-09-15 15:30:00,1.3333333333333333,10.13,0.332,10.2,0.334,9.414199015462952,0.4384372438495907,0.06999999999999851,0.0020000000000000018,-0.7158009845370488,0.10643724384959069,83,0.7858009845370475,0.10443724384959069,-0.7858009845370475,0.10443724384959069
2025-09-15 15:30:00,2025-09-15 17:40:00,2.1666666666666665,10.2,0.334,9.09,0.383,9.427450411112302,0.38928366472239506,-1.1099999999999994,0.04899999999999999,-0.7725495888876966,0.055283664722395036,84,0.337450411112302,0.006283664722395055,0.337450411112302,0.006283664722395055
2025-09-15 17:40:00,2025-09-16 06:40:00,13.0,9.09,0.383,7.66,0.358,8.290540465987217,0.33646461229419716,-1.4299999999999997,-0.025000000000000022,-0.799459534012783,-0.04653538770580282,85,0.6305404659872167,0.021535387705802822,0.6305404659872167,-0.021535387705802822
2025-09-16 06:40:00,2025-09-16 08:50:00,2.1666666666666665,7.66,0.358,8.14,0.183,8.874622660689475,0.47129727740698335,0.4800000000000004,-0.175,1.2146226606894754,0.1132972774069834,86,0.7346226606894746,0.28829727740698335,0.7346226606894746,0.28829727740698335
2025-09-16 08:50:00,2025-09-16 10:00:00,1.1666666666666667,8.14,0.183,7.94,0.414,9.297152805334685,0.22993768074887738,-0.20000000000000018,0.23099999999999998,1.1571528053346842,0.046937680748877386,87,1.3571528053346844,0.1840623192511226,1.3571528053346844,-0.1840623192511226
2025-09-16 10:00:00,2025-09-16 12:10:00,2.1666666666666665,7.94,0.414,9.5,0.302,8.551958123316913,0.5433463013934563,1.5599999999999996,-0.11199999999999999,0.6119581233169125,0.12934630139345635,88,0.9480418766830869,0.2413463013934563,-0.9480418766830869,0.2413463013934563
2025-09-16 12:10:00,2025-09-16 13:50:00,1.6666666666666667,9.5,0.302,9.88,0.309,9.502002821043275,0.28449010753298537,0.3800000000000008,0.007000000000000006,0.002002821043274392,-0.01750989246701462,89,0.3779971789567256,0.024509892467014627,-0.3779971789567256,-0.024509892467014627
2025-09-16 13:50:00,2025-09-17 08:50:00,19.0,9.88,0.309,8.3,0.215,8.978136845553705,0.36652709750116197,-1.58,-0.094,-0.9018631544462958,0.05752709750116198,90,0.6781368455537038,0.15152709750116197,0.6781368455537038,0.15152709750116197
2025-09-17 08:50:00,2025-09-17 11:50:00,3.0,8.3,0.215,8.88,0.128,9.252914359733097,0.35700394149005144,0.5800000000000001,-0.087,0.9529143597330971,0.14200394149005147,91,0.3729143597330964,0.22900394149005143,0.3729143597330964,0.22900394149005143
2025-09-17 11:50:00,2025-09-17 13:30:00,1.6666666666666667,8.88,0.128,9.78,0.333,9.337563060811615,0.23221700075147622,0.8999999999999986,0.20500000000000002,0.4575630608116146,0.10421700075147622,92,0.44243693918838467,0.1007829992485238,-0.44243693918838467,-0.1007829992485238
2025-09-17 13:30:00,2025-09-17 15:20:00,1.8333333333333333,9.78,0.333,9.85,0.221,9.462325047559878,0.31740762044207493,0.07000000000000028,-0.11200000000000002,-0.31767495244012195,-0.015592379557925083,93,0.38767495244012196,0.09640762044207493,-0.38767495244012196,0.09640762044207493
2025-09-17 15:20:00,2025-09-18 07:10:00,15.833333333333334,9.85,0.221,7.76,0.47,8.567475619303297,0.25860147011349177,-2.09,0.24899999999999997,-1.282524380696703,0.03760147011349179,94,0.8074756193032968,0.2113985298865082,0.8074756193032968,-0.2113985298865082
2025-09-18 07:10:00,2025-09-18 09:40:00,2.5,7.76,0.47,8.73,0.41,8.594777728907966,0.7932566215778208,0.9700000000000006,-0.06,0.8347777289079655,0.32325662157782087,95,0.13522227109203477,0.38325662157782087,-0.13522227109203477,0.38325662157782087
2025-09-18 09:40:00,2025-09-18 10:30:00,0.8333333333333334,8.73,0.41,9.35,0.365,9.437558253985744,0.5550609800147466,0.6199999999999992,-0.044999999999999984,0.7075582539857432,0.14506098001474657,96,0.08755825398574402,0.19006098001474658,0.08755825398574402,0.19006098001474658
2025-09-18 10:30:00,2025-09-18 12:00:00,1.5,9.35,0.365,7.27,0.98,9.930769394994043,0.4021287322325338,-2.08,0.615,0.5807693949940422,0.037128732232533816,97,2.660769394994043,0.5778712677674662,2.660769394994043,-0.5778712677674662
